AU,TI,SO,AB,PY,VL,DI
"Zhou, J; Song, X; Zhang, CY; Chen, GF; Lao, YM; Jin, H; Cai, ZH",Distribution Patterns of Microbial Community Structure Along a 7000-Mile Latitudinal Transect from the Mediterranean Sea Across the Atlantic Ocean to the Brazilian Coastal Sea,MICROBIAL ECOLOGY,"A central goal in marine microecology is to understand the ecological factors shaping spatiotemporal microbial patterns and the underlying processes. We hypothesized that abiotic and/or biotic interactions are probably more important for explaining the distribution patterns of marine bacterioplankton than environmental filtering. In this study, surface seawater samples were collected about 7000 miles from the Mediterranean Sea, transecting the North Atlantic Ocean, to the Brazilian marginal sea. In bacterial biosphere, SAR11, SAR86, Rhodobacteraceae, and Rhodospiriaceae were predominant in the Mediterranean Sea; Prochlorococcus was more frequent in Atlantic Ocean: whereas in the Brazilian coastal sea, the main bacterial members were Synechococcus and SAR11. With respect to archaea, Eloyarchaeota were predominant in the Atlantic Ocean and Thaumarchaeota in the Mediterranean Sea. With respect to the eukaryotes, Syndiniales, Spumellaria, Ciyomonadida, and Chlorodendrales were predominant in the open ocean, while diatoms and microzooplankton were dominant in the coastal sea. Distinct clusters of prokaryotes and eukaryotes displayed clear spatial heterogeneity. Among the environmental parameters measured, temperature and salinity were key factors controlling bacterial and archaeal community structure, respectively, whereas N/P/Si contributed to eukaryotic variation. The relative contribution of environmental parameters to the microbial distribution pattern was 45.2%. Interaction analysis showed that Gammaproteobacteria, Alphaproteobacteria, and 1.7avobacteriia were the keystone taxa within the positive-correlation network, while Thermoplasmata was the main contributor in the negativecorrelation network. Our study demonstrated that microbial communities are co-governed by environmental filtering and biotic interactions, which are the main deterministic driving factors modulating the spatiotemporal patterns of marine plankton synergistically at the regional or global levels.",2018,76,10.1007/s00248-018-1150-z
"Liang, DM; Yang, XY; Liu, JH; Caiyin, QGL; Zhao, GR; Li, LF; Qiao, JJ",Global evolution of glycosylated polyene macrolide antibiotic biosynthesis,MOLECULAR PHYLOGENETICS AND EVOLUTION,"Antibiotics are the most marvelous evolutionary products of microbes to obtain competitive advantage and maintain ecological balance. However, the origination and development of antibiotics has yet to be explicitly investigated. Due to diverse structures and similar biosynthesis, glycosylated polyene macrolides (gPEMs) were chosen to explore antibiotic evolution. A total of 130 candidate and 38 transitional gPEM clusters were collected from actinomycetes genomes, providing abundant references for phenotypic gaps in gPEM evolution. The most conserved parts of gPEM biosynthesis were found and used for phylogeny construction. On this basis, we proposed ancestral gPEM clusters at different evolutionary stages and interpreted the possible evolutionary histories in detail. The results revealed that gPEMs evolved from small rings to large rings and continuously increased structural diversity through acquiring, discarding and exchanging genes from different evolutionary origins, as well as co-evolution of functionally related proteins. The combination of horizontal gene transfers, environmental effects and host preference resulted in the diversity and worldwide distribution of gPEMs. This study is not only a useful exploration on antibiotic evolution but also an inspiration for diversity and biogeographic investigations on antibiotics in the era of Big Data.",2018,127,10.1016/j.ympev.2018.06.005
"Sturmer, SL; Bever, JD; Morton, JB",Biogeography of arbuscular mycorrhizal fungi (Glomeromycota) a phylogenetic perspective on species distribution patterns,MYCORRHIZA,"Information on the biogeography of arbuscular mycorrhizal fungi (AMF) is important because this group of obligately symbiotic soil microbes is a ubiquitous and functionally critical component of terrestrial ecosystems. In this paper, we utilize a biogeography database summarizing data on AMF species distribution linked to geographic and environmental conditions to describe global distribution patterns and interpret these patterns within a phylogenetic perspective. The data were obtained from accessions in living culture collections (INVAM, CICG), species descriptions, and other published literature from 1960 to 2012. The database contains 7105 records, 6396 of them from 768 published papers and the remaining 709 from culture accessions. Glomeromycotan species were recorded in all seven continents, 87 countries, 11 biogeographical realms, and 14 biomes. The distribution of families differed among climatic zones and continents, but they. together with all genera, appear to be cosmopolitan. Distribution of AMF species shows a slight decrease from low to high latitudes, but this decrease is steeper in the southern than in the northern hemisphere. A total of 189 species is shared between ancient supercontinents Gondwana and Laurasia and 78 species are common to all climatic zones. Ninety five species (43% of the total) have known cosmopolitan distribution, including members of all genera except Redeckera. Some species have disjunct distribution and 26% of species have been registered from only one continent. Data on AMF distribution challenge the Everything is everywhere hypothesis in favor of the moderate endemicity model for species distribution. Data from this study provide a foundation to formulate and test hypotheses of biogeographic patterns and processes in Glomeromycota.",2018,28,10.1007/s00572-018-0864-6
"Li, SJ; Luo, ZX; Ji, GD",Seasonal function succession and biogeographic zonation of assimilatory and dissimilatory nitrate-reducing bacterioplankton,SCIENCE OF THE TOTAL ENVIRONMENT,"The dominance of different nitrate-reducing pathways determines nitrogen cycling patterns. Denitrification (DNF) has been widely studied, but assimilatory nitrate reduction (ANR) and dissimilatory nitrate reduction to ammonium (DNRA) have received much less attention. Their ecological patterns and responsible microbes are poorly understood. Here, we studied the structure and function succession of the three functional groups in the middle route of the South-to-NorthWater Diversion Project, which is a 1230 km canal spanning 8 degrees of latitude. The results reflected a nitrogen-removing pattern dominated by DNF in the summer and a nitrogen-retaining pattern dominated by ANR and DNRA in the winter. Stenotrophomonas, a typical denitrifier, was the keystone species in the summer and contributed to N2O production. Clostridium, a genus able to conduct ANR and DNRA, was the keystone species in the winter. Notably, a significant zonation pattern was discovered. According to the community structure, the system could be separated into two biogeographic zones, and the Yellow River (about latitude 35 degrees N) is an important cut-off line. This bacterial biogeography followed differentwater characteristics and ecological processes. ANR was found to be an important process and seasonally transformed its habitat from the northern zone to the southern zone. DNRA bacteria were acclimated to the northern zone and favored at this region in both seasons. The generation of N2O, a strong greenhouse gas, also exhibited this zonation pattern. This is the first study to consider assimilatory and dissimilatory nitrate reducers together at a molecular level, and provides new insights into the underlying patterns of a nitrate-reducing bacterioplankton community. (C) 2018 Elsevier B.V. All rights reserved.",2018,637,10.1016/j.scitotenv.2018.05.020
"Azovsky, AI",Robustness of relative diversity metrics to inventory incompleteness: Could we estimate the near imponderable?,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"Aim Relative diversity metrics (RDMs), such as local : global or regional : global diversity ratios and percentage of endemics, are widely applied in biodiversity studies. This approach, however, is flawed because the real global diversity of many taxa is still largely unknown, especially for rare species. This potential inconsistency of RDMs has not been proved (or disproved) thus far. Here, I use simulation models to explore the efficiency of RDM estimations from incomplete inventories. Location Methods World-wide. Three simple models of species distribution were used: (a) the everything is everywhere model (unlimited dispersal, i.e., equal probability for a species to occur at every point); (b) the environmental selection model (each species can occupy only a portion of randomly distributed suitable localities according to its ecological preferences); and (c) the endemicity model (most species are restricted to a few regions each). To parameterize these models, the world-wide datasets on ciliates, flagellates and harpacticoid copepods were used. The RDMs were estimated by simulating equal-effort sampling and by varying the full number of species and number of sampled individuals per cell. Results Main conclusions Estimated species richness at any scale was heavily influenced by the sampling effort and was greatly underestimated with small sample sizes. The estimated RDM values also depended on the sampling effort (being either upward or downward biased) but were only slightly influenced by the unrecorded part of real global diversity (ignorance). The predictions of the first two models were generally close to each other but differed noticeably from those of the third model. The relative metrics, albeit influenced by undersampling, are nevertheless more robust to inventory incompleteness than absolute measures and can therefore be a reliable tool in comparative biodiversity studies, even if the true number of species cannot be estimated overall. Their estimated values, however, must be interpreted with caution.",2018,27,10.1111/geb.12777
"Orantes, LC; Monroy, C; Dorn, PL; Stevens, L; Rizzo, DM; Morrissey, L; Hanley, JP; Rodas, AG; Richards, B; Wallin, KF; Cahan, SH","Uncovering vector, parasite, blood meal and microbiome patterns from mixed-DNA specimens of the Chagas disease vector Triatoma dimidiata",PLOS NEGLECTED TROPICAL DISEASES,"Chagas disease, considered a neglected disease by the World Health Organization, is caused by the protozoan parasite Trypanosoma cruzi, and transmitted by >140 triatomine species across the Americas. In Central America, the main vector is Triatoma dimidiata, an opportunistic blood meal feeder inhabiting both domestic and sylvatic ecotopes. Given the diversity of interacting biological agents involved in the epidemiology of Chagas disease, having simultaneous information on the dynamics of the parasite, vector, the gut micro biome of the vector, and the blood meal source would facilitate identifying key biotic factors associated with the risk of T. cruzi transmission. In this study, we developed a RADseq-based analysis pipeline to study mixed-species DNA extracted from T. dimidiata abdomens. To evaluate the efficacy of the method across spatial scales, we used a nested spatial sampling design that spanned from individual villages within Guatemala to major biogeographic regions of Central America. Information from each biotic source was distinguished with bioinformatics tools and used to evaluate the prevalence of T. cruzi infection and predominant Discrete Typing Units (DTUs) in the region, the population genetic structure of T. dimidiata, gut microbial diversity, and the blood meal history. An average of 3.25 million reads per specimen were obtained, with approximately 1% assigned to the parasite, 20% to the vector, 11% to bacteria, and 4% to putative blood meals. Using a total of 6,405 T. cruzi SNPs, we detected nine infected vectors harboring two distinct DTUs: Tcl and a second unidentified strain, possibly TcIV. Vector specimens were sufficiently variable for population genomic analyses, with a total of 25,710 T. dimidiata SNPs across all samples that were sufficient to detect geographic genetic structure at both local and regional scales. We observed a diverse microbiotic community, with significantly higher bacterial species richness in infected T. dimidiata abdomens than those that were not infected. Unifrac analysis suggests a common assemblage of bacteria associated with infection, which co-occurs with the typical gut microbial community derived from the local environment. We identified vertebrate blood meals from five T. dimidiata abdomens, including chicken, dog, duck and human; however, additional detection methods would be necessary to confidently identify blood meal sources from most specimens. Overall, our study shows this method is effective for simultaneously generating genetic data on vectors and their associated parasites, along with ecological information on feeding patterns and microbial interactions that may be followed up with complementary approaches such as PCR-based parasite detection, 18S eukaryotic and 16S bacterial barcoding.",2018,12,10.1371/journal.pntd.0006730
"Wang, Y; Wang, B; Dann, LM; Mitchell, JG; Hu, XK; Tang, HT; Zhang, H; Sheng, YQ",Bacterial community structure in the Bohai Strait provides insights into organic matter niche partitioning,CONTINENTAL SHELF RESEARCH,"The Bohai Strait is a crucial pathway for water exchange between the Bohai Sea and the Yellow Sea, and exhibits a robust spatiotemporal pattern of hydrodynamic conditions. 16S rRNA amplicon sequencing was applied to study the spatiotemporal patterns of bacterial community composition and diversity in the Bohai Strait. Physical and chemical parameters were measured in order to explain what might control the observed patterns in community composition and diversity. In response to environmental changes between seasons, especially the dramatic changes of temperature and nutrient (NO2-N and PO4-P) levels, Synechococcus and unclassified genera in Family I predominated in summer while some oligotrophic taxa (e.g., Pelagibacter, OM43 Glade) are more abundant in winter. The spatial heterogeneity and overall patchiness of bacterial assemblages in the Bohai Strait could not be well explained by the measured factors. However, the taxa with the most spatially variable presence and absence, e.g. Vibrionaceae, SAR11 and Sva0996 marine group, possess differentiated niches for utilization of organic matter (OM) and display a close relationship with the distribution of OM sources in this area, which may indicate the significance of OM sources to bacterial community structure. Our results suggest that local factors rather than regional factors, such as dispersal limited by hydrodynamics, structure the bacterial communities in the Bohai Strait.",2018,169,10.1016/j.csr.2018.08.009
"Sigwart, JD; Chen, C",Comparative Oxygen Consumption of Gastropod Holobionts from Deep-Sea Hydrothermal Vents in the Indian Ocean,BIOLOGICAL BULLETIN,"Physiological traits are the foundation of an organisms success in a dynamic environment, yet basic measurements are unavailable for many taxa and even ecosystems. We measured routine metabolism in two hydrothermal vent gastropods, Alviniconcha marisindica (n = 40) and the scaly-foot gastropod Chrysomallon squamiferum (n = 18), from Kairei and Edmond vent fields on the Central Indian Ridge (23-25 degrees S, about 3000 meter depth). No previous studies have measured metabolism in any Indian Ocean vent animals. After recovering healthy animals to the surface, we performed shipboard closed-chamber respirometry experiments to compare oxygen uptake at different temperatures (10, 16, and 25 degrees C) at surface pressure (1 atm). The physiology of these species is driven by the demands of their chemoautotrophic symbionts. Chrysomallon has very enlarged respiratory and circulatory systems, and endosymbionts are housed in its trophosome-like internal esophageal gland. By contrast, Alviniconcha has chemoautotrophic bacteria within the gill and less extensive associated anatomical adaptations. Thus, we predicted that routine oxygen consumption of Chrysomallon might be higher than that of Alviniconcha. However, oxygen consumption of Chrysomallon was not higher than that of Alviniconcha, and, further, Chrysomallon maintained a steady metabolic demand in two widely separated experimental temperatures, while Alviniconcha did not. We interpret that these findings indicate that (1) the trophosome does not fundamentally increase oxygen requirement compared to other gastropod holobionts, and (2) cold temperatures (10 degrees C) induce a stress response in Alviniconcha, resulting in aberrantly high uptake. While these two large gastropod species co-occur, differences in oxygen consumption may reflect the separate niches they occupy in the vent ecosystem.",2018,235,10.1086/699326
"Kavazos, CRJ; Huggett, MJ; Mueller, U; Horwitz, P",Bacterial and ciliate biofilm community structure at different spatial levels of a salt lake meta-community,FEMS MICROBIOLOGY ECOLOGY,"Meta-communities are assembled along an ecological scale that determines local and regional diversity. Spatial patterns have been detected in planktonic bacterial communities at distances <20 m, but little is known about the occurrence of similar variation for other microbial groups and changes in microbial meta-community assembly at different levels of a meta-community. To examine this variation, the biofilm of eight saline ponds were used to investigate processes shaping diversity within ponds (beta) and between ponds (delta). Bacterial and ciliate communities were assessed using ARISA and T-RFLP respectively, while diversity partitioning methods were used to examine the importance of taxonomic turnover and variation partitioning was used to distinguish spatial from environmental determinants. The results show that turnover is important for determining beta- and delta-diversity of biofilms. Spatial factors are important drivers of bacterial beta-diversity but were unimportant for ciliate beta-diversity. Environmental variation was a strong determinant of bacterial and ciliate delta-diversity, suggesting sorting processes are important for assembling pond communities. Determinants of diversity in bacteria are not universal for ciliates, suggesting higher functional redundancy of bacteria or the greater niche breadth of ciliates may be important in discriminating assembly processes between the two organisms.",2018,94,10.1093/femsec/fiy148
"Smith, RJ; Paterson, JS; Wallis, I; Launer, E; Anks, EWB; Bresciani, E; Cranswick, RH; Tobe, SS; Marri, S; Goonan, P; Mitchell, JG",Southern South Australian groundwater microbe diversity,FEMS MICROBIOLOGY ECOLOGY,"Groundwater is increasingly used globally for domestic, industrial and agricultural production. While many studies have focused on groundwater as a resource, the diverse ecosystems within are often ignored. Here, we assess 54 Southern South Australian groundwater microbial communities from the populated part of the state to assess their status and dynamics in isolated groundwater systems. We observed a strong site-to-site individuality in groundwater bacterial communities, likely due to the isolated nature of groundwater bodies leading to unique ecosystems. Rank abundance analysis indicates bacterial diversity is maintained even at low abundances and that the distribution fits classical ecological models for strong competition in resource-limited environments. Combined, our data indicates that despite overrepresentation of pollutant-associated bacterial orders in and around the Adelaide metropolitan area, microbial communities remain diverse and show little evidence of converging on a common pollutant-effected community.",2018,94,10.1093/femsec/fiy158
"Mangot, JF; Forn, I; Obiol, A; Massana, R",Constant abundances of ubiquitous uncultured protists in the open sea assessed by automated microscopy,ENVIRONMENTAL MICROBIOLOGY,"Protists have fundamental ecological roles in marine environments and their diversity is being increasingly explored, yet little is known about the quantitative importance of specific taxa in these ecosystems. Here we optimized a newly developed automated system of image acquisition and image analysis to enumerate minute uncultured cells of different sizes targeted by fluorescence in situ hybridization. The automated counting routine was highly reproducible, well correlated with manual counts, and was then applied on surface and deep chlorophyll maximum samples from the Malaspina 2010 circumnavigation. The three targeted uncultured taxa (MAST-4, MAST-7 and MAST-1C) were found in virtually all samples from several ocean basins (Atlantic, Indian and Pacific) in fairly constant cell abundances, following typical lognormal distributions. Their global abundances averaged 49, 23 and 7 cells ml(-1), respectively, and altogether the three groups accounted for about 10%-20% of heterotrophic picoeukaryotes. Our innovative high-throughput cell counting routine allows for the first time a direct assessment of the biogeographic distribution of small protists (< 5 mu m) and shows the ubiquity in sunlit oceans of three bacterivorous taxa, suggesting their key roles in marine ecosystems.",2018,20,10.1111/1462-2920.14408
"Kossovaya, OL; Tolmacheva, TY; Petrov, OV; Isakova, TN; Ivanova, RM; Mirolyubova, ES; Rekant, PV; Gusev, EA",Palaeozoic carbonates and fossils of the Mendeleev Rise (eastern Arctic): A study of dredged seafloor material,JOURNAL OF GEODYNAMICS,"Fossiliferous carbonate rocks dredged during the Arctic-2012 cruise on the Mendeleev Rise (eastern Arctic) provide proof of the presence of Upper Silurian(?)-Middle Devonian, Famennian-Tournaisian, Bashkirian-Kasimovian, Gshelian-lower Asselian(?) and Kungurian-Kazanian carbonate deposits. The wide spectrum of facies includes deposits of both photic zone (with fusulinids, algae, relicts of microbial and coral reefs) and deeper dysphotic areas (with trilobites, deep-water tentaculitids and ostracods). The results obtained suggest that there were at least three periods of carbonate platform sedimentation during the latest Silurian(?) to Permian. The Late Silurian?-Devonian biota do not show biogeographical differentiation, but rather are distributed globally. Shallow-water foraminifera and some algae of early Pennsylvanian-basal Cisuralian age belong to the warm-water province. These forms are unknown in the Moscovian-Permian of the Boreal Realm (Taimyr, New Siberian Islands, Verkhoyanie, Omolon Massif) but are typical for Alaska and Arctic Canada, Wrangel Island, Chukotka, Polar Urals and Svalbard. The disappearance of warm-water biota during late Artinskian-Kungurian times led to a subsequent predominance of smaller foraminifera: this assemblage with Protonodosaria is widely distributed in Permian deposits of Novaya Zemlya, Urals, Barents Sea and the eastern Arctic. The warm-water Bashkirian-Asselian biota suggests that the Mendeleev-Chukotka-Wrangel block was a low latitude shallow basin with predominant carbonate sedimentation, being part of the Arctida supercontinent, connected temporarily with the eastern margin of Laurasia (Chukcha-Alaska block).",2018,120,10.1016/j.jog.2018.05.001
"Li, JL; Salam, N; Wang, PD; Chen, LX; Jiao, JY; Li, X; Xian, WD; Han, MX; Fang, BZ; Mou, XZ; Li, WJ",Discordance Between Resident and Active Bacterioplankton in Free-Living and Particle-Associated Communities in Estuary Ecosystem,MICROBIAL ECOLOGY,"Bacterioplankton are the major driving force for biogeochemical cycles in estuarine ecosystems, but the communities that mediate these processes are largely unexplored. We sampled in the Pearl River Estuary (PRE) to examine potential differences in the taxonomic composition of resident (DNA-based) and active (RNA-based) bacterioplankton communities in free-living and particle-associated fractions. MiSeq sequencing data showed that the overall bacterial diversity in particle-associated fractions was higher than in free-living communities. Further in-depth analyses of the sequences revealed a positive correlation between resident and active bacterioplankton communities for the particle-associated fraction but not in the fire-living fraction. However, a large overlapping of OTUs between fire-living and particle-associated communities in PRE suggested that the two fractions may be actively exchanged. We also observed that the positive correlation between resident and active communities is more prominent among the abundant OTUs (relative abundance > 0.2%). Further, the results from the present study indicated that low-abundance bacterioplankton make an important contribution towards the metabolic activity in PRE.",2018,76,10.1007/s00248-018-1174-4
"Rua, CPJ; de Oliveira, LS; Froes, A; Tschoeke, DA; Soares, AC; Leomil, L; Gregoracci, GB; Coutinho, R; Hajdu, E; Thompson, CC; Berlinck, RGS; Thompson, FL",Microbial and Functional Biodiversity Patterns in Sponges that Accumulate Bromopyrrole Alkaloids Suggest Horizontal Gene Transfer of Halogenase Genes,MICROBIAL ECOLOGY,"Marine sponge holobionts harbor complex microbial communities whose members may be the true producers of secondary metabolites accumulated by sponges. Bromopyrrole alkaloids constitute a typical class of secondary metabolites isolated from sponges that very often display biological activities. Bromine incorporation into secondary metabolites can be catalyzed by either halogenases or haloperoxidases. The diversity of the metagenomes of sponge holobiont species containing bromopyrrole alkaloids (Agelas spp. and Tedania brasiliensis) as well as holobionts devoid of bromopyrrole alkaloids spanning in a vast biogeographic region (approx. Seven thousand km) was studied. The origin and specificity of the detected halogenases was also investigated. The holobionts Agelas spp. and T brasiliensis did not share microbial halogenases, suggesting a species-specific pattern. Bacteria of diverse phylogenetic origins encoding halogenase genes were found to be more abundant in bromopyrrole-containing sponges. The sponge holobionts (e.g., Agelas spp.) with the greatest number of sequences related to clustered, interspaced, short, palindromic repeats (CRISPRs) exhibited the fewest phage halogenases, suggesting a possible mechanism of protection from phage infection by the sponge host. This study highlights the potential of phages to transport halogenases horizontally across host sponges, particularly in more permissive holobiont hosts, such as Tedania spp.",2018,76,10.1007/s00248-018-1172-6
"Echenique-Subiabre, I; Zancarini, A; Heath, MW; Wood, SA; Quiblier, C; Humbert, JF",Multiple processes acting from local to large geographical scales shape bacterial communities associated with Phormidium (cyanobacteria) biofilms in French and New Zealand rivers,SCIENTIFIC REPORTS,"River biofilms dominated by Phormidium (cyanobacteria) are receiving increased attention worldwide because of a recent expansion in their distribution and their ability to produce neurotoxins leading to animal mortalities. Limited data are available on the composition and structure of bacterial communities (BCs) associated with Phormidium biofilms despite the important role they potentially play in biofilm functioning. By using a high-throughput sequencing approach, we compared the BCs associated with Phormidium biofilms in several sampling sites of the Tarn River (France) and in eight New Zealand rivers. The structure of the BCs from both countries displayed spatial and temporal variations but were well conserved at the order level and 28% of the OTUs containing 90% of the reads were shared by these BCs. This suggests that micro-environmental conditions occurring within thick Phormidium biofilms strongly shape the associated BCs. A strong and significant distance-decay relationship (r(p) = 0.7; P = 0.001) was found in BCs from New Zealand rivers but the Bray-Curtis dissimilarities between French and New Zealand BCs are in the same order of magnitude of those found between New Zealand BCs. All these findings suggest that local environmental conditions seem to have more impact on BCs than dispersal capacities of bacteria.",2018,8,10.1038/s41598-018-32772-w
"Wang, BX; Adachi, Y; Sugiyama, S",Soil productivity and structure of bacterial and fungal communities in unfertilized arable soil,PLOS ONE,"Soil productivity is strongly influenced by the activities of microbial communities. However, it is not well understood how community structure, including its richness, mass, and composition, influences soil functions. We investigated the relationships between soil productivity and microbial communities in unfertilized arable soils extending over 1000 km in eastern Japan. Soil properties, including C turnover rate, N mineralization rate, microbial C, and various soil chemical properties, were measured. Soil bacterial and fungal communities were analyzed by Illuminas MiSeq using 16S rRNA and ITS regions. In addition, root microbial communities from maize grown in each soil were also investigated. Soil bacterial communities shared many operational taxonomic units (OTUs) among farms. An ordination plot based on correspondence analysis revealed convergent distribution of soil bacterial communities across the farms, which seemed to be a result of similar agricultural management practices. Although fungal communities showed lower richness and a lower proportion of shared OTUs than bacterial communities, community structure between the farms tended to be convergent. On the other hand, root communities had lower richness and a higher abundance of specific taxa than the soil communities. Two soil functions, decomposition activity and soil productivity, were extracted by principal component analysis (PCA) based on eight soil properties. Soil productivity correlated with N mineralization rate, P2O5, and maize growth, but not with decomposition activity, which is characterized by C turnover rate, soil organic C, and microbial mass. Soil productivity showed a significant association with community composition, but not with richness and mass of soil microbial communities. Soil productivity also correlated with the abundance of several specific taxa, both in bacteria and fungi. Root communities did not show any clear correlations with soil productivity. These results demonstrate that community composition and abundance of soil microbial communities play important roles in determining soil productivity.",2018,13,10.1371/journal.pone.0204085
"Michel, AJ; Ward, LM; Goffredi, SK; Dawson, KS; Baldassarre, DT; Brenner, A; Gotanda, KM; McCormack, JE; Mullin, SW; ONeil, A; Tender, GS; Uy, JAC; Yu, K; Orphan, VJ; Chaves, JA",The gut of the finch: uniqueness of the gut microbiome of the Galapagos vampire finch,MICROBIOME,"Background: Darwins finches are a Glade of 19 species of passerine birds native to the Galapagos Islands, whose biogeography, specialized beak morphologies, and dietary choices-ranging from seeds to blood-make them a classic example of adaptive radiation. While these iconic birds have been intensely studied, the composition of their gut microbiome and the factors influencing it, including host species, diet, and biogeography, has not yet been explored. Results: We characterized the microbial community associated with 12 species of Darwins finches using high-throughput 16S rRNA sequencing of fecal samples from 114 individuals across nine islands, including the unusual blood-feeding vampire finch (Geospiza septentrionalis) from Darwin and Wolf Islands. The phylum-level core gut microbiome for Darwins finches included the Firmicutes, Gammaproteobacteria, and Actinobacteria, with members of the Bacteroidetes at conspicuously low abundance. The gut microbiome was surprisingly well conserved across the diversity of finch species, with one exception-the vampire finch-which harbored bacteria that were either absent or extremely rare in other finches, including Fusobacterium, Cetobacterium, Ureaplasma, Mucispirillum, Campylobacter, and various members of the Clostridia-bacteria known from the guts of carnivorous birds and reptiles. Complementary stable isotope analysis of feathers revealed exceptionally high delta N-15 isotope values in the vampire finch, resembling top marine predators. The Galapagos archipelago is also known for extreme wet and dry seasons, and we observed a significant seasonal shift in the gut microbial community of five additional finch species sampled during both seasons. Conclusions: This study demonstrates the overall conservatism of the finch gut microbiome over short (< 1 Ma) divergence timescales, except in the most extreme case of dietary specialization, and elevates the evolutionary importance of seasonal shifts in driving not only species adaptation, but also gut microbiome composition.",2018,6,10.1186/s40168-018-0555-8
"Yu, KJ; Liang, JJ; Qu, BY; Cheng, ZP; Wang, HS",Multiple learning backtracking search algorithm for estimating parameters of photovoltaic models,APPLIED ENERGY,"Obtaining appropriate parameters of photovoltaic models based on measured current-voltage data is crucial for the evaluation, control, and optimization of photovoltaic systems. Although many techniques have been developed to solve this problem, it is still challenging to identify the model parameters accurately and reliably. To improve parameters identification of different photovoltaic models, a multiple learning backtracking search algorithm (MLBSA) is proposed in this paper. In MLBSA, some individuals learn from the current population information and historical population information simultaneously, which aims to maintain population diversity and enhance the exploration ability. While other individuals learn from the best individual of current population to improve the convergence speed and thus enhance the exploitation ability. In addition, an elite strategy based on chaotic local search is developed to further refine the quality of current population. The proposed MLBSA is employed to solve the parameters identification problems of different photovoltaic models, i.e., single diode, double diode, and photovoltaic module. Comprehensive experimental results and analyses demonstrate that MLBSA outperforms other state-of-the-art algorithms in terms of accuracy, reliability, and computational efficiency.",2018,226,10.1016/j.apenergy.2018.06.010
"Ferreira, MS; Guterres, A; Rozental, T; Novaes, RLM; Vilar, EM; de Oliveira, RC; Fernandes, J; Forneas, D; Alvino, A; Brandao, ML; Cordeiro, JLP; Alvarez, MRD; Althoff, SL; Moratelli, R; Cordeiro-Estrela, P; da Silva, RC; de Lemos, ERS",Coxiella and Bartonella spp. in bats (Chiroptera) captured in the Brazilian Atlantic Forest biome,BMC VETERINARY RESEARCH,"Background: The role of bats as reservoirs of zoonotic agents, especially pathogenic bacteria such as Bartonella and Coxiella, has been discussed around the world. Recent studies have identified bats as potential hosts of species from the proteobacteria phylum. In Brazil, however, the role of bats in the natural cycle of these agents is poorly investigated and generally neglected. In order to analyze the participation of bats in the epidemiology of diseases caused by Bartonella, Coxiella, Rickettsia, Anaplasma and Ehrlichia, we conducted a descriptive epidemiological study in three biogeographic regions of the Brazilian Atlantic Forest. Results: Tissues of 119 bats captured in preserved areas in the states of Rio de Janeiro, Bahia and Santa Catarina from 2014 to 2015 were submitted to molecular analysis using specific primers. Bartonella spp. was detected in 22 spleen samples (18.5%, 95% CI: 11.9-26.6), whose phylogenetic analysis revealed the generation of at least two independent clusters, suggesting that these may be new unique genotypes of Bartonella species. In addition, four samples (3.4%, 95% CI: 0.9-8.3) were positive for the htpAB gene of C. burnetii [spleen (2), liver (1) and heart (1)]. Rickettsia spp., Anaplasma and Ehrlichia were not identified. This is the first study reporting C. burnetii and Bartonella spp. infections in bats from the Atlantic Forest biome. Conclusions: These findings shed light on potential host range for these bacteria, which are characterized as important zoonotic pathogens.",2018,14,10.1186/s12917-018-1603-0
"Fragoso, GM; Poulton, AJ; Yashayaev, IM; Head, EJH; Johnsen, G; Purdie, DA",Diatom Biogeography From the Labrador Sea Revealed Through a Trait-Based Approach,FRONTIERS IN MARINE SCIENCE,"Diatoms are a keystone algal group, with diverse cell morphology and a global distribution. The biogeography of morphological, functional, and life-history traits of marine diatoms were investigated in Arctic and Atlantic waters of the Labrador Sea during the spring bloom (2013-2014). In this study, trait-based analysis using community-weighted means showed that low temperatures (<0 degrees C) in Arctic waters correlated positively with diatom species that have traits such as low temperature optimum growth and the ability to produced ice-binding proteins, highlighting their sea ice origin. High silicate concentrations in Arctic waters, as well as sea ice cover and shallow bathymetry, favoured diatom species that were heavily silicified, colonial and capable of producing resting spores, suggesting that these are important traits for this community. In Atlantic waters, diatom species with large surface area to volume ratios were dominant in deep mixed layers, whilst low silicate to nitrate ratios correlated positively with weakly silicified species. Sharp cell projections, such as processes or spines, were positively correlated with water-column stratification, indicating that these traits promote positive buoyancy for diatom cells. Our trait-based analysis directly links cell morphology and physiology with diatom species distribution, allowing new insights on how this method can potentially be applied to explain ecophysiology and shifting biogeographical distributions in a warming climate.",2018,5,10.3389/fmars.2018.00297
