AU,TI,SO,AB,PY,VL,DI
"Zawierucha, K; Ostrowska, M; Kolicka, M",Applicability of cryoconite consortia of microorganisms and glacier-dwelling animals in astrobiological studies,CONTEMPORARY TRENDS IN GEOSCIENCE,"For several years it has been of interest to astrobiologists to focus on Earths glaciers as a habitat that can be similar to glaciers on other moons and planets. Microorganisms on glaciers form consortia - cryoconite granules (cryoconites). They are granular/spherical mineral particles connected with archaea, cyanobacteria, heterotrophic bacteria, algae, fungi, and micro animals (mainly Tardigrada and Rotifera). Cryophilic organisms inhabiting glaciers have been studied in different aspects: from taxonomy, ecology and biogeography, to searching of biotechnological potentials and physiological strategies to survive in extreme glacial habitats. However, they have never been used in astrobiological experiments. The main aim of this paper is brief review of literature and supporting assumptions that cryoconite granules and microinvertebrates on glaciers, are promising models in astrobiology for looking for analogies and survival strategies in terms of icy planets and moons. So far, astrobiological research have been conducted on single strains of prokaryotes or microinvertebrates but never on a consortium of them. Due to the hypothetical similarity of glaciers on the Earth to those on other planets these cryoconites consortia of microorganisms and glacier microinvertebrates may be applied in astrobiological experiments instead of the limno-terrestrial ones used currently. Those consortia and animals have qualities to use them in such studies and they may be the key to understanding how organisms are able to survive, reproduce and remain active at low temperatures.",2017,6,10.1515/ctg-2017-0001
"Chaudhuri, B; Chowdhury, T; Chattopadhyay, B","Comparative analysis of microbial diversity in two hot springs of Bakreshwar, West Bengal, India",GENOMICS DATA,"Various aspects of hot springs at Bakreshwar (Lat. 23 degrees 5248  N; Long. 87 degrees 2240  E) in West Bengal, India have been investigated since the middle of 20th century, but comprehending the complete diversity and the complexity of the microbial population therein has been in the continuing process. Some of these microorganisms are found to have immense industrial importance. Microbes generally exist in milieus of varying complexities and diversities. Attempting the usually employed cultivation-based techniques in experimentation with those microbes had confronted various limitations. To overcome these limitations a strategy based on high-throughput sequencing of 16S rRNA gene amplicon analysis was employed for studying the differential diversity and the detailed nature of microbial population of the two hot springs of Bakreshwar (54 degrees C & 65 degrees C). Paired-end libraries of amplified V-3 hyper-variable 16S rDNA fragments from sets of samples that varied in their contents, ranging from a single bacterium to highly complex communities were sequenced. The comparison revealed the differential aspects in the two hot spring waters; the samples at 54 degrees C showed the bacterial phylum Firmicutes (65.85%) and Synergistetes (27.24%) predominating and those from hot spring water at 65 degrees C showed the abundance of the phyla Firmicutes (96.10%) and Proteobacteria (3.36%). The presence of Archaea in the hot springs could not be ascertained.",2017,12,10.1016/j.gdata.2017.04.001
"Takayasu, L; Suda, W; Takanashi, K; Iioka, E; Kurokawa, R; Shindo, C; Hattori, Y; Yamashita, N; Nishijima, S; Oshima, K; Hattori, M",Circadian oscillations of microbial and functional composition in the human salivary microbiome,DNA RESEARCH,"The human microbiomes across the body evidently interact with various signals in response to biogeographical physiological conditions. To understand such interactions in detail, we investigated how the salivary microbiome in the oral cavity would be regulated by host-related signals. Here, we show that the microbial abundance and gene participating in keeping the human salivary microbiome exhibit global circadian rhythm. Analysis of the 16S rRNA sequences of salivary microbial samples of six healthy adults collected at 4-h intervals for three days revealed that the microbial genera accounting for 68.4-89.6% of the total abundance were observed to significantly oscillate with the periodicity of 24 h. These oscillation patterns showed high variations amongst individuals, and the extent of circadian variations in individuals was generally lower than that of interindividual variations. Of the microbial categories oscillated, those classified by aerobic/anaerobic growth and Gram staining, Firmicutes including Streptococcus and Gemella, and Bacteroidetes including Prevotella showed high association with the circadian oscillation. The circadian oscillation was completely abolished by incubating the saliva in vitro, suggesting that hosts physiological changes mostly contributed to the microbial oscillation. Further metagenomic analysis showed that circadian oscillation enriched the functions of environmental responses such as various transporters and two-component regulatory systems in the evening, and those of metabolisms such as the biosynthesis of vitamins and fatty acids in the morning.",2017,24,10.1093/dnares/dsx001
"Pernthaler, J",Competition and niche separation of pelagic bacteria in freshwater habitats,ENVIRONMENTAL MICROBIOLOGY,"Freshwater bacterioplankton assemblages are composed of sympatric populations that can be delineated, for example, by ribosomal RNA gene relatedness and that differ in key ecophysiological properties. They may be free-living or attached, specialized for particular concentrations or subsets of substrates, or invest a variable amount of their resources in defence traits against protistan predators and viruses. Some may be motile and tactic whereas others are not, with far-reaching implications for their respective life styles and niche partitioning. The co-occurrence of competitors with overlapping growth requirements has profound consequences for the stability of community functions; it can to some extent be explained by habitat factors such as the microscale complexity and spatiotemporal variability of the lacustrine environments. On the other hand, the composition and diversity of freshwater microbial assemblages also reflects non-equilibrium states, dispersal and the stochasticity of community assembly processes. This review synoptically discusses the competition and niche separation of heterotrophic bacterial populations (defined at various levels of phylogenetic resolution) in the pelagic zone of inland surface waters from a variety of angles, focusing on habitat heterogeneity and the resulting biogeographic distribution patterns, the ecophysiological adaptations to the substrate field and the interactions of prokaryotes with predators and viruses.",2017,19,10.1111/1462-2920.13742
"Comte, J; Berga, M; Severin, I; Logue, JB; Lindstrom, ES",Contribution of different bacterial dispersal sources to lakes: Population and community effects in different seasons,ENVIRONMENTAL MICROBIOLOGY,"The diversity and composition of lake bacterial communities are driven by the interplay between local contemporary environmental conditions and dispersal of cells from the surroundings, i.e. the metacommunity. Still, a conceptual understanding of the relative importance of the two types of factors is lacking. For instance, it is unknown which sources of dispersal are most important and under which circumstances. Here, we investigated the seasonal variation in the importance of dispersal from different sources (mixing, precipitation, surface runoff and sediment resuspension) for lake bacterioplankton community and population dynamics. For that purpose, two small forest lakes and their dispersal sources were sampled over a period of 10 months. The influence of dispersal on communities and populations was determined by 454 sequencing of the 16S rRNA gene and SourceTracker analysis. On the community level direct effects of dispersal were questionable from all sources. Instead we found that the community of the preceding sampling occasion, representing growth of resident bacteria, was of great importance. On the population level, however, dispersal of individual taxa from the inlet could be occasionally important even under low water flow. The effect of sediment resuspension and precipitation appeared small.",2017,19,10.1111/1462-2920.13749
"Lei, TZ; Si, GC; Wang, J; Zhang, GX",Microbial Communities and Associated Enzyme Activities in Alpine Wetlands with Increasing Altitude on the Tibetan Plateau,WETLANDS,"Microbial communities, enzyme activities and soil physiochemical characteristics were investigated in alpine wetlands with altitude changes in the Nyainqentanglha Mountains on the Tibetan plateau. The results showed that with an increasing altitude gradient, soil physicochemical properties such as total organic carbon (TOC), total nitrogen (TN), water-soluble organic carbon (WSOC), water-soluble organic nitrogen (WSON) and pH decreased coincident with a decrease in mean annual temperature (MAT). Bacteria biomass, fungal biomass and actinobacterial biomass all decreased with an increase in altitude gradient. The ratio of Gram-positive bacteria to Gram-negative bacteria and the ratio of cyclopropyl to precursor fatty acids all indicate that the level of environmental harshness intensified with an increase in altitude. We also found that soil enzyme activities such as phenol oxidase, peroxidase, L-asparaginase, protease, urease and alkaline phosphatase all consistently decreased with an increase in altitude gradient. Additionally, the activities of peroxidase, protease and alkaline phosphatase declined, mainly due to a reduction in enzyme activities with temperature rather than the reduction of associated microbial biomass. Statistical analysis showed that both microbial biomass and enzyme activities were significantly influenced by mean annual temperature, suggesting that temperature is a key factor that affects microbial communities and soil enzyme activities in alpine wetlands on the Tibetan Plateau and indicating that climate warming may significantly impact these areas.",2017,37,10.1007/s13157-017-0876-6
"Cuthbertson, L; Amores-Arrocha, H; Malard, LA; Els, N; Sattler, B; Pearce, DA",Characterisation of Arctic Bacterial Communities in the Air above Svalbard,BIOLOGY-BASEL,"Atmospheric dispersal of bacteria is increasingly acknowledged as an important factor influencing bacterial community biodiversity, biogeography and bacteria-human interactions, including those linked to human health. However, knowledge about patterns in microbial aerobiology is still relatively scarce, and this can be attributed, in part, to a lack of consensus on appropriate sampling and analytical methodology. In this study, three different methods were used to investigate aerial biodiversity over Svalbard: impaction, membrane filtration and drop plates. Sites around Svalbard were selected due to their relatively remote location, low human population, geographical location with respect to air movement and the tradition and history of scientific investigation on the archipelago, ensuring the presence of existing research infrastructure. The aerial bacterial biodiversity found was similar to that described in other aerobiological studies from both polar and non-polar environments, with Proteobacteria, Actinobacteria, and Firmicutes being the predominant groups. Twelve different phyla were detected in the air collected above Svalbard, although the diversity was considerably lower than in urban environments elsewhere. However, only 58 of 196 bacterial genera detected were consistently present, suggesting potentially higher levels of heterogeneity. Viable bacteria were present at all sampling locations, showing that living bacteria are ubiquitous in the air around Svalbard. Sampling location influenced the results obtained, as did sampling method. Specifically, impaction with a Sartorius MD8 produced a significantly higher number of viable colony forming units (CFUs) than drop plates alone.",2017,6,10.3390/biology6020029
"Lohan, KMP; Fleischer, RC; Carney, KJ; Holzer, KK; Ruiz, GM",Molecular characterisation of protistan species and communities in ships ballast water across three US coasts,DIVERSITY AND DISTRIBUTIONS,"AimWe characterised protistan taxa in ships ballast water (BW) arriving to port systems across three U.S. coasts. Our goals were to compare (1) diversity and (2) community composition of protists in BW among and between port systems. LocationChesapeake Bay in Virginia (Port of Hampton Roads), Galveston Bay in Texas (Ports of Texas City, Houston and Bayport) and Prince William Sound in Alaska (Port of Valdez). MethodsWe collected 61 BW samples from 39 vessels from May to August 2013. We conducted amplicon-based high-throughput sequencing (HTS) using the hypervariable V4 domain of the small subunit (SSU) gene of the ribosomal RNA (rRNA) complex to identify protistan taxa. ResultsWe detected 8,561 OTUs from protistan taxa, including 35 taxonomic groups. We found high protistan diversity in the BW entering all three port systems, with the dominant taxa belonging to the Alveolata, Rhizaria and Stramenopiles. Thirty-eight taxa were found in high relative abundance (>10,000 sequences), and some were recovered from multiple samples within and across ports, indicating both a high relative abundance and frequency of introduction events. The composition of the protistan communities entering each of the port systems appeared to vary depending on BW source, with those entering Valdez being consistently more similar to each other than those entering other port systems. Main conclusionsThis study is the most comprehensive assessment of protistan diversity in BW and has important implications for microbial biogeography and invasions. Ships BW is importing distinct and diverse protistan communities to U.S. coasts with high propagule pressure for some taxa, creating opportunity for invasion by novel taxa. Further, our results demonstrate the broad-scale movement of marine protists that has occurred through BW, highlighting a discrepancy between the large magnitude of introductions and limited number of known microbial invasions.",2017,23,10.1111/ddi.12550
"Zhang, SY; Su, JQ; Sun, GX; Yang, YF; Zhao, Y; Ding, JJ; Chen, YS; Shen, Y; Zhu, GB; Rensing, C; Zhu, YG",Land scale biogeography of arsenic biotransformation genes in estuarine wetland,ENVIRONMENTAL MICROBIOLOGY,"As an analogue of phosphorus, arsenic (As) has a biogeochemical cycle coupled closely with other key elements on the Earth, such as iron, sulfate and phosphate. It has been documented that microbial genes associated with As biotransformation are widely present in As-rich environments. Nonetheless, their presence in natural environment with low As levels remains unclear. To address this issue, we investigated the abundance levels and diversities of aioA, arrA, arsC and arsM genes in estuarine sediments at low As levels across Southeastern China to uncover biogeographic patterns at a large spatial scale. Unexpectedly, genes involved in As biotransformation were characterized by high abundance and diversity. The functional microbial communities showed a significant decrease in similarity along the geographic distance, with higher turnover rates than taxonomic microbial communities based on the similarities of 16S rRNA genes. Further investigation with niche-based models showed that deterministic processes played primary roles in shaping both functional and taxonomic microbial communities. Temperature, pH, total nitrogen concentration, carbon/ nitrogen ratio and ferric iron concentration rather than As content in these sediments were significantly linked to functional microbial communities, while sediment temperature and pH were linked to taxonomic microbial communities. We proposed several possible mechanisms to explain these results.",2017,19,10.1111/1462-2920.13775
"Wang, XB; Lu, XT; Yao, J; Wang, ZW; Deng, Y; Cheng, WX; Zhou, JZ; Han, XG",Habitat-specific patterns and drivers of bacterial beta-diversity in Chinas drylands,ISME JOURNAL,"The existence of biogeographic patterns among most free-living microbial taxa has been well established, yet little is known about the underlying mechanisms that shape these patterns. Here, we examined soil bacterial beta-diversity across different habitats in the drylands of northern China. We evaluated the relative importance of environmental factors versus geographic distance to a distance-decay relationship, which would be explained by the relative effect of basic ecological processes recognized as drivers of diversity patterns in macrobial theoretical models such as selection and dispersal. Although the similarity of bacterial communities significantly declined with increasing geographic distance, the distance-decay slope and the relative importance of factors driving distance-decay patterns varied across different habitats. A strong distance-decay relationship was observed in the alpine grassland, where the community similarity was influenced only by the environmental factors. In contrast, geographic distance was solely responsible for community similarity in the desert. Even the average compositional similarity among locations in the desert was distinctly lower compared with those in other habitats. We found no evidence that dispersal limitation strongly influenced the beta-diversity of bacterial communities in the desert grassland and typical grassland. Together, our results provide robust evidence of habitat specificity for microbial diversity patterns and their underlying drivers. Our findings suggest that microorganisms also have multiple drivers of diversity patterns and some of which may be parallel to some fundamental processes for explaining biodiversity patterns in macroorganisms.",2017,11,10.1038/ismej.2017.11
"Suzuki, S; Kaneko, R; Kodama, T; Hashihama, F; Suwa, S; Tanita, I; Furuya, K; Hamasaki, K",Comparison of community structures between particle-associated and free-living prokaryotes in tropical and subtropical Pacific Ocean surface waters,JOURNAL OF OCEANOGRAPHY,"The subtropical and tropical regions of the Pacific Ocean are less productive than other oceanic regions. Although particle association should be an important strategy for heterotrophic prokaryotes to survive in such environments, we have little information on particle-associated (PA) prokaryotes in these regions. The specific aim of this study was to determine bacterial and archaeal community structures in the PA assemblage in comparison to the free-living (FL) assemblage in the North Pacific Subtropical Gyre, the South Pacific Subtropical Gyre, and an eastern equatorial region of the Pacific Ocean. Community profiles and phylogenetic identities were obtained by denaturing gradient gel electrophoresis, 454-pyrosequencing, and cloning followed by Sanger sequencing of 16Sr RNA gene amplicons. The distribution patterns of some abundant groups in three regions and two lifestyles (PA and FL) are shown in this study. Also, the PA community structures of bacteria differed from the FL ones and exhibited higher diversity than the FL ones, while the archaeal community structures did not show significant differences between PA and FL assemblages. We found that specific phylotypes of Gammaproteobacteria and Flavobacteria were abundant in PA bacterial assemblages, suggesting that they prefer to attach and consume particulate organic matter. In summary, the surface seawater PA assemblages represent very different bacterial and archaeal community structures between three different oceanic regions, each of which had distinct PA and FL community structures. These results imply that environmental factors determine microbial community structures.",2017,73,10.1007/s10872-016-0410-0
"Karayanni, H; Meziti, A; Spatharis, S; Genitsaris, S; Courties, C; Kormas, KA",Changes in Microbial (Bacteria and Archaea) Plankton Community Structure after Artificial Dispersal in Grazer-Free Microcosms,MICROORGANISMS,"Microbes are considered to have a global distribution due to their high dispersal capabilities. However, our knowledge of the way geographically distant microbial communities assemble after dispersal in a new environment is limited. In this study, we examined whether communities would converge because similar taxa would be selected under the same environmental conditions, or would diverge because of initial community composition, after artificial dispersal. To this aim, a microcosm experiment was performed, in which the temporal changes in the composition and diversity of different prokaryoplankton assemblages from three distant geographic coastal areas (Banyuls-sur-Mer in northwest Mediterranean Sea, Pagasitikos Gulf in northeast Mediterranean and Woods Hole, MA, USA in the northwest Atlantic), were studied. Diversity was investigated using amplicon pyrosequencing of the V1-V3 hypervariable regions of the 16S rRNA. The three assemblages were grown separately in particle free and autoclaved Banyuls-sur-mer seawater at 18 degrees C in the dark. We found that the variability of prokaryoplankton community diversity (expressed as richness, evenness and dominance) as well as the composition were driven by patterns observed in Bacteria. Regarding community composition, similarities were found between treatments at family level. However, at the OTU level microbial communities from the three different original locations diverge rather than converge during incubation. It is suggested that slight differences in the composition of the initial prokaryoplankton communities, resulted in separate clusters the following days even when growth took place under identical abiotic conditions.",2017,5,10.3390/microorganisms5020031
"Teng, WK; Kuang, JL; Luo, ZH; Shu, WS",Microbial Diversity and Community Assembly across Environmental Gradients in Acid Mine Drainage,MINERALS,"Microorganisms play an important role in weathering sulfide minerals worldwide and thrive in metal-rich and extremely acidic environments in acid mine drainage (AMD). Advanced molecular methods provide in-depth information on the microbial diversity and community dynamics in the AMD-generating environment. Although the diversity is relatively low and in general inversely correlated with the acidity, a considerable number of microbial species have been detected and described in AMD ecosystems. The acidophilic microbial communities dominated by iron/sulfur-oxidizing microbes vary widely in their composition and structure across diverse environmental gradients. Environmental conditions affect the microbial community assembly via direct and indirect interactions with microbes, resulting in an environmentally dependent biogeographic pattern. This article summarizes the latest studies to provide a better understanding of the microbial biodiversity and community assembly in AMD environments.",2017,7,10.3390/min7060106
"Hutchins, DA; Fu, FX",Microorganisms and ocean global change,NATURE MICROBIOLOGY,"The prokaryotic and eukaryotic microorganisms that drive the pelagic oceans biogeochemical cycles are currently facing an unprecedented set of comprehensive anthropogenic changes. Nearly every important control on marine microbial physiology is currently in flux, including seawater pH, p(CO2), temperature, redox chemistry, irradiance and nutrient availability. Here, we examine how microorganisms with key roles in the ocean carbon and nitrogen cycles may respond to these changes in the Earths largest ecosystem. Some functional groups such as nitrogen-fixing cyanobacteria and denitrifiers may be net beneficiaries of these changes, while others such as calcifiers and nitrifiers may be negatively impacted. Other groups, such as heterotrophic bacteria, may be relatively resilient to changing conditions. The challenge for marine microbiologists will be to predict how these divergent future responses of marine microorganisms to complex multiple variable interactions will be expressed through changing biogeography, community structure and adaptive evolution, and ultimately through large-scale alterations of the oceans carbon and nutrient cycles.",2017,2,10.1038/nmicrobiol.2017.58
"Kociolek, JP; Kopalova, K; Hamsher, SE; Kohler, TJ; Van de Vijver, B; Convey, P; McKnight, DM",Freshwater diatom biogeography and the genus Luticola: an extreme case of endemism in Antarctica,POLAR BIOLOGY,"Historical views have characterized Antarctica as a frozen desert with low diversity, although recent studies suggest that this may not be true for microscopic organisms. For microbes, assessing endemism in the Antarctic region has been particularly important, especially against a backdrop of debate regarding their presumed cosmopolitan nature. To contribute to this conversation, we highlight the observed endemism of the freshwater diatom genus Luticola in Antarctica by synthesizing the results of a modern high-resolution taxonomy from the Continental, Maritime, and sub-Antarctic regions. We report that Luticola has one of the highest endemic rates of any diatom genus in Antarctica, in terms of total number of species (taxon endemism) and percentage of the entire genus (phylogenetic endemism). Of the over 200 species of Luticola globally, nearly 20% (43) occur in the Antarctic, with 42 of these being endemic. Within regions, Maritime Antarctica has the largest number of Luticola species and endemics (28 and 23, respectively), followed by Continental Antarctica (14, 9) and sub-Antarctic islands (8, 6). Thus, 38 of the 42 endemics are found in a single region only. While the timing of Luticola diversification has not been established, fossil evidence suggests recent invasions and/or diversification over a relatively short geologic timescale. Understanding the origin and evolution of endemic diatom species in Antarctica will help us better understand microbial biogeography, as well as assess and interpret impacts of large-scale environmental change taking place at southern latitudes.",2017,40,10.1007/s00300-017-2090-7
"Regan, K; Stempfhuber, B; Schloter, M; Rasche, F; Prati, D; Philippot, L; Boeddinghaus, RS; Kandeler, E; Marhan, S","Spatial and temporal dynamics of nitrogen fixing, nitrifying and denitrifying microbes in an unfertilized grassland soil",SOIL BIOLOGY & BIOCHEMISTRY,"The microbial groups of nitrogen fixers, ammonia oxidizers, and denitrifiers largely drive the inorganic nitrogen cycle in temperate terrestrial ecosystems. Their spatial and temporal dynamics, however, vary depending on the studied scale. The present study aimed to fill a knowledge gap by providing an explicit picture of spatial and temporal dynamics of a subset of these soil microorganisms at the plot scale. We selected an unfertilized perennial grassland, where nitrogen cycling is considered to be efficient and tightly coupled to plant growth. At six times over one growing season 60 soil samples were taken from a 10 m x 10 m area and abundances of marker genes for total archaea and bacteria (16S rRNA), nitrogen fixing bacteria (nifH), ammonia oxidizing archaea (amoA AOA) and bacteria (amoA AOB), and denitrifying bacteria (nirS, nirK and nosZ) were determined by qPCR. Potential nitrification activity (PNA) and denitrifying enzyme activity (DEA) were determined. Seasonal changes in abundance patterns of marker genes were detected, and were associated with changes in substrate availability associated with plant growth stages. Potential nitrification and denitrification enzyme activities were strongly spatially structured at the studied scale, corresponding to periods of rapid plant growth, June and October, and their spatial distributions were similar, providing visual evidence of highly localized spatial and temporal conditions at this scale. Temporal variability in the N -cycling communities versus the stability of their respective potential activities provided evidence of both short-lived temporal niche partitioning and a degree of microbial functional redundancy. Our results indicate that in an unfertilized grassland, at the meter scale, abundances of microbial N-cycling organisms can exhibit transient changes, while nitrogen cycling processes remain stable. (C) 2016 Elsevier Ltd. All rights reserved.",2017,109,10.1016/j.soilbio.2016.11.011
"Dai, WF; Zhang, JJ; Tu, QC; Deng, Y; Qiu, QF; Xiong, JB",Bacterioplankton assembly and interspecies interaction indicating increasing coastal eutrophication,CHEMOSPHERE,"Anthropogenic perturbations impose negative effects on coastal ecosystems, such as increasing levels of eutrophication. Given the biogeochemical significance of microorganisms, understanding the processes and mechanisms underlying their spatial distribution under changing environmental conditions is critical. To address this question, we examined how coastal bacterioplanlcton communities respond to increasing eutrophication levels created by anthropogenic perturbations. The results showed that the magnitude of changes in the bacterioplankton community compositions (BCCs) and the importance of deterministic processes that constrained bacterial assembly were closely associated with eutrophication levels. Moreover, increasing eutrophication significantly (P < 0.001) attenuated the distance decay rate, with a random spatial distribution of BCCs in the undisturbed location. In contrast, the complexity of interspecies interaction was enhanced under moderate eutrophication levels but declined under heavy eutrophication. Changes in the relative abundances of 27 bacterial families were significantly correlated with eutrophication levels. Notably, the pattern of enrichment or decrease for a given bacterial family was consistent with its known ecological functions. Our findings demonstrate that the magnitude of changes in BCCs and underlying determinism are dependent on eutrophication levels. However, the buffer capacity of bacterioplankton community is limited, with disrupted interspecies interaction occurring under heavy eutrophication. As such, bacterial assemblages are sensitive to changes in environmental conditions and could thus potentially serve as bio-indicators for increasing eutrophication. (C) 2017 Elsevier Ltd. All rights reserved.",2017,177,10.1016/j.chemosphere.2017.03.034
"Bai, R; Wang, JT; Deng, Y; He, JZ; Feng, K; Zhang, LM",Microbial Community and Functional Structure Significantly Varied among Distinct Types of Paddy Soils But Responded Differently along Gradients of Soil Depth Layers,FRONTIERS IN MICROBIOLOGY,"Paddy rice fields occupy broad agricultural area in China and cover diverse soil types. Microbial community in paddy soils is of great interest since many microorganisms are involved in soil functional processes. In the present study, Illumina Mi-Seq sequencing and functional gene array (GeoChip 4.2) techniques were combined to investigate soil microbial communities and functional gene patterns across the three soil types including an Inceptisol (Binhai), an Oxisol (Leizhou), and an Ultisol (Taoyuan) along four profile depths (up to 70 cm in depth) in mesocosm incubation columns. Detrended correspondence analysis revealed that distinctly differentiation in microbial community existed among soil types and profile depths, while the manifest variance in functional structure was only observed among soil types and two rice growth stages, but not across profile depths. Along the profile depth within each soil type, Acidobacteria, Chloroflexi, and Firmicutes increased whereas Cyanobacteria, beta-proteobacteria, and Verrucomicrobia declined, suggesting their specific ecophysiological properties. Compared to bacterial community, the archaeal community showed a more contrasting pattern with the predominant groups within phyla Euryarchaeota, Thaumarchaeota, and Crenarchaeota largely varying among soil types and depths. Phylogenetic molecular ecological network (pMEN) analysis further indicated that the pattern of bacterial and archaeal communities interactions changed with soil depth and the highest modularity of microbial community occurred in top soils, implying a relatively higher system resistance to environmental change compared to communities in deeper soil layers. Meanwhile, microbial communities had higher connectivity in deeper soils in comparison with upper soils, suggesting less microbial interaction in surface soils. Structure equation models were developed and the models indicated that pH was the most representative characteristics of soil type and identified as the key driver in shaping both bacterial and archaeal community structure, but did not directly affect microbial functional structure. The distinctive pattern of microbial taxonomic and functional composition along soil profiles implied functional redundancy within these paddy soils.",2017,8,10.3389/fmicb.2017.00945
"Doherty, M; Yager, PL; Moran, MA; Coles, VJ; Fortunato, CS; Krusche, AV; Medeiros, PM; Payet, JP; Richey, JE; Satinsky, BM; Sawakuchi, HO; Ward, ND; Crump, BC",Bacterial Biogeography across the Amazon River-Ocean Continuum,FRONTIERS IN MICROBIOLOGY,"Spatial and temporal patterns in microbial biodiversity across the Amazon river-ocean continuum were investigated along similar to 675 km of the lower Amazon River mainstem, in the Tapajos River tributary, and in the plume and coastal ocean during low and high river discharge using amplicon sequencing of 16S rRNA genes in whole water and size-fractionated samples (0.2-2.0 mu m and >2.0 mu m). River communities varied among tributaries, but mainstem communities were spatially homogeneous and tracked seasonal changes in river discharge and co-varying factors. Co-occurrence network analysis identified strongly interconnected river assemblages during high (May) and low (December) discharge periods, and weakly interconnected transitional assemblages in September, suggesting that this system supports two seasonal microbial communities linked to river discharge. In contrast, plume communities showed little seasonal differences and instead varied spatially tracking salinity. However, salinity explained only a small fraction of community variability, and plume communities in blooms of diatom-diazotroph assemblages were strikingly different than those in other high salinity plume samples. This suggests that while salinity physically structures plumes through buoyancy and mixing, the composition of plume-specific communities is controlled by other factors including nutrients, phytoplankton community composition, and dissolved organic matter chemistry. Co-occurrence networks identified interconnected assemblages associated with the highly productive low salinity near-shore region, diatom-diazotroph blooms, and the plume edge region, and weakly interconnected assemblages in high salinity regions. This suggests that the plume supports a transitional community influenced by immigration of ocean bacteria from the plume edge, and by species sorting as these communities adapt to local environmental conditions. Few studies have explored patterns of microbial diversity in tropical rivers and coastal oceans. Comparison of Amazon continuum microbial communities to those from temperate and arctic systems suggest that river discharge and salinity are master variables structuring a range of environmental conditions that control bacterial communities across the river-ocean continuum.",2017,8,10.3389/fmicb.2017.00882
"Lacap-Bugler, DC; Lee, KK; Archer, S; Gillman, LN; Lau, MCY; Leuzinger, S; Lee, CK; Maki, T; McKay, CP; Perrott, JK; de los Rios-Murillo, A; Warren-Rhodes, KA; Hopkins, DW; Pointing, SB",Global Diversity of Desert Hypolithic Cyanobacteria,FRONTIERS IN MICROBIOLOGY,"Global patterns in diversity were estimated for cyanobacteria-dominated hypolithic communities that colonize ventral surfaces of quartz stones and are common in desert environments. A total of 64 hypolithic communities were recovered from deserts on every continent plus a tropical moisture sufficient location. Community diversity was estimated using a combined t-RFLP fingerprinting and high throughput sequencing approach. The t-RFLP analysis revealed desert communities were different from the single non-desert location. A striking pattern also emerged where Antarctic desert communities were clearly distinct from all other deserts. Some overlap in community similarity occurred for hot, cold and tundra deserts. A further observation was that the producer-consumer ratio displayed a significant negative correlation with growing season, such that shorter growing seasons supported communities with greater abundance of producers, and this pattern was independent of macroclimate. High-throughput sequencing of 16S rRNA and nifH genes from four representative samples validated the t-RFLP study and revealed patterns of taxonomic and putative diazotrophic diversity for desert communities from the Taklimakan Desert, Tibetan Plateau, Canadian Arctic and Antarctic. All communities were dominated by cyanobacteria and among these 21 taxa were potentially endemic to any given desert location. Some others occurred in all but the most extreme hot and polar deserts suggesting they were relatively less well adapted to environmental stress. The t-RFLP and sequencing data revealed the two most abundant cyanobacterial taxa were Phormidium in Antarctic and Tibetan deserts and Chroococcidiopsis in hot and cold deserts. The Arctic tundra displayed a more heterogenous cyanobacterial assemblage and this was attributed to the maritime-influenced sampling location. The most abundant heterotrophic taxa were ubiquitous among samples and belonged to the Acidobacteria, Actinobacteria, Bacteroidetes, and Proteobacteria. Sequencing using nitrogenase gene-specific primers revealed all putative diazotrophs were Proteobacteria of the orders Burkholderiales, Rhizobiales, and Rhodospirillales. We envisage cyanobacterial carbon input to the system is accompanied by nitrogen fixation largely from non-cyanobacterial taxa. Overall the results indicate desert hypoliths worldwide are dominated by cyanobacteria and that growing season is a useful predictor of their abundance. Differences in cyanobacterial taxa encountered may reflect their adaptation to different moisture availability regimes in polar and non-polar deserts.",2017,8,10.3389/fmicb.2017.00867
