AU	TI	SO	AB	PY	VL	DI
van der Gast, CJ; Ager, D; Lilley, AK	Temporal scaling of bacterial taxa is influenced by both stochastic and deterministic ecological factors	ENVIRONMENTAL MICROBIOLOGY	Microorganisms operate at a range of spatial and temporal scales acting as key drivers of ecosystem properties. Therefore, many key questions in microbial ecology require the consideration of both spatial and temporal scales. Spatial scaling, in particular the species-area relationship (SAR), has a long history in ecology and has recently been addressed in microbial ecology. However, the temporal analogue of the SAR, the species-time relationship, has received far less attention even in the science of general ecology. Here we focus upon the role of temporal scaling in microbial ecological patterns by coupling molecular characterization of bacterial communities in discrete island (bioreactor) systems with a macroecological approach. Our findings showed that the temporal scaling exponent (slope), and therefore taxa turnover of the bacterial taxa-time relationship decreased as selective pressure (industrial wastewater concentration) increased. Also, as the concentration of industrial wastewater increased across the bioreactors, we observed a gradual switch from stochastic community assembly to more deterministic (niche)-based considerations. The identification of broad-scale statistical patterns is particularly relevant to microbial ecology, as it is frequently difficult to identify individual species or their functions. In this study, we identify wide-reaching statistical patterns of diversity and show that they are shaped by the prevalent underlying ecological factors.	2008	10	10.1111/j.1462-2920.2007.01550.x
Dawson, MN; Hamner, WM	A biophysical perspective on dispersal and the geography of evolution in marine and terrestrial systems	JOURNAL OF THE ROYAL SOCIETY INTERFACE	The fluid mechanics of marine and terrestrial systems are surprisingly similar at many spatial and temporal scales. Not surprisingly, the dispersal of organisms that. oat, swim or fly is influenced by the fluid environments of air and seawater. Nonetheless, it has been argued repeatedly that the geography of evolution differs fundamentally between marine and terrestrial taxa. Might this view emanate from qualitative contrasts between the pelagic ocean and terrestrial land conflated by anthropocentric perception of within- and between-realm variation? We draw on recent advances in biogeography to identify two pairs of biophysically similar marine and terrestrial settings (i) aerial and marine microplankton and (ii) true islands and brackish seawater lakes which have similar geographies of evolution. Commonalities at these scales, the largest and smallest biogeographic scales, delimit the geographical extents that can possibly characterize evolution in the remaining majority of species. The geographies of evolution therefore differ statistically, not fundamentally, between marine and terrestrial systems. Comparing the geography of evolution in diverse non-microplanktonic and non-island species from a biophysical perspective is an essential next step for quantifying precisely how marine and terrestrial systems differ and is an important yet under-explored avenue of macroecology.	2008	5	10.1098/rsif.2007.1089
Vanormelingen, P; Verleyen, E; Vyverman, W	The diversity and distribution of diatoms: from cosmopolitanism to narrow endemism	BIODIVERSITY AND CONSERVATION	It has been claimed that microbial taxa will not exhibit endemism because their enormous populations remove dispersal as an effective constraint on geographical range. Here we review evidence that challenges this ubiquity hypothesis for the most speciose group of microbial eukaryotes, the diatoms. Detailed taxonomic inventories using fine-grained morphological characteristics, molecular markers, and crossing experiments have revealed that the geographic distribution of diatoms ranges from global to narrow endemic. Records of human-mediated introductions of exotic species further provide a strong indication that geographic dispersal was limiting in the past. Finally, recent studies have revealed that diatom community structure and diversity are influenced by geographical factors independent of environmental conditions. Diatom communities are thus regulated by the same processes that operate in macro-organisms, although possibly to a different degree, implying that dispersal limitation is significant and the endemism observed in isolated areas is real. These results underscore the pressing need to (1) continue research into diatom biology, ecology and the factors driving diatom species diversity and geographic distributions, and (2) protect relatively isolated areas against further introductions of exotic species.	2008	17	10.1007/s10531-007-9257-4
Cermeno, P; Figueiras, FG	Species richness and cell-size distribution: size structure of phytoplankton communities	MARINE ECOLOGY PROGRESS SERIES	If the size dependence of species richness varies across ecosystems, it should be reflected in the size distribution of total abundance. Using a database of phytoplankton abundance, species composition and cell size from coastal, shelf and open-ocean environments, we show that the biogeographical patterns of phytoplankton size distribution in the ocean are a result of systematic changes in the relationship between species richness and cell size. Our results indicate that, regardless of the environmental conditions, population abundance decreases consistently to the -3/4 power of cell size. By contrast, marine phytoplankton diversity peaks at small sizes in oligotrophic waters but is either a log-normal function or independent of cell size in eutrophic systems. It is argued that, operating on evolutionary time scales, size-dependent biophysical constraints for resource acquisition are reflected in the size distribution of species richness and consequently in the size structure of phytoplankton communities in the ocean. These findings indicate that the way in which biological diversity changes with body size is crucial to a better understanding of the structure and functioning of microbial plankton communities and how energy flows through pelagic ecosystems.	2008	357	10.3354/meps07293
Jenkins, DG; Brescacin, CR; Duxbury, CV; Elliott, JA; Evans, JA; Grablow, KR; Hillegass, M; LyonO, BN; Metzger, GA; Olandese, ML; Pepe, D; Silvers, GA; Suresch, HN; Thompson, TN; Trexler, CM; Williams, GE; Williams, NC; Williams, SE	Does size matter for dispersal distance?	GLOBAL ECOLOGY AND BIOGEOGRAPHY	Aim The aim of this study is to answer the questions: (1) do small organisms disperse farther than large, or vice versa; and (2) does the observed pattern differ for passive and active dispersers? These questions are central to several themes in biogeography (including microbial biogeography), macroecology, metacommunity ecology and conservation biology. Location The meta-analysis was conducted using published data collected worldwide. Methods We collected and analysed 795 data values in the peer-reviewed literature for direct observations of both maximal dispersal distance and mass of the dispersing organisms (e.g. seeds, not trees). Analysed taxa ranged in size from bacteria to whales. We applied macroecology analyses based on null models (using Monte Carlo randomizations) to test patterns relative to specific hypotheses. Results Collected dispersal distance and mass data spanned 9 and 21 orders of magnitude, respectively. Active dispersers dispersed significantly farther (P < 0.001) and were significantly greater in mass (P < 0.001) than passive dispersers. Overall, size matters: larger active dispersers attained greater maximum observed dispersal distances than smaller active dispersers. In contrast, passive-disperser distances were random with respect to propagule mass, but not uniformly random, in part due to sparse data available for tiny propagules. Conclusions Size is important to maximal dispersal distance for active dispersers, but not for passive dispersers. Claims that microbes disperse widely cannot be tested by current data based on direct observations of dispersal: indirect approaches will need to be applied. Distance-mass relationships should contribute to a resolution of neutral and niche-based metacommunity theories by helping scale expectations for dispersal limitation. Also, distance-mass relationships should inform analyses of latitudinal species richness and conservation biology topics such as fragmentation, umbrella species and taxonomic homogenization.	2007	16	10.1111/j.1466-8238.2007.00312.x
Walker, JJ; Pace, NR	Phylogenetic composition of Rocky Mountain endolithic microbial ecosystems	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	The endolithic environment, the pore space in rocks, is a ubiquitous microbial habitat. Photosynthesis-based endolithic communities inhabit the outer few millimeters to centimeters of rocks exposed to the surface. Such endolithic ecosystems have been proposed as simple, tractable models for understanding basic principles in microbial ecology. In order to test previously conceived hypotheses about endolithic ecosystems, we studied selected endolithic communities in the Rocky Mountain region of the United States with culture-independent molecular methods. Community compositions were determined by determining rRNA gene sequence contents, and communities were compared using statistical phylogenetic methods. The results indicate that endolithic ecosystems are seeded from a select, global metacommunity and form true ecological communities that are among the simplest microbial ecosystems known. Statistical analysis showed that biogeographical characteristics that control community composition, such as rock type, are more complex than predicted. Collectively, results of this study support the idea that patterns of microbial diversity found in endolithic communities are governed by principles similar to those observed in macroecological systems.	2007	73	10.1128/AEM.02656-06
Maraun, M; Schatz, H; Scheu, S	Awesome or ordinary? Global diversity patterns of oribatid mites	ECOGRAPHY	Diversity of most above-ground organisms increases with decreasing latitude, but the biogeographical and macroecological diversity patterns of below-ground animals have been poorly studied. We investigated the latitudinal diversity gradient in a primarily below-ground living soil taxon, oribatid mites. Furthermore, oribatid mite species richness from islands and mainlainds was tested for correlation with the size of the respective area (island or mainland) to evaluate if their species-area relationships are similar to those of above-ground taxa. The results suggest that for oribatid mites 1) diversity increases from the boreal to the warm temperate region but not further to the tropics, and 2) species-area relationships for islands and mainlands are similar to those of above-ground taxa, but this is mainly caused by very small islands, such as Cocos islands, and very large islands, such as Madagascar. When these islands are excluded the species-area relationship strongly differs from those of typical islands. The results support the view that below-ground animal taxa are generalists that inhabit wide niches. Most small islands have relatively rich oribatid mite faunas, supporting the observation that a large number of species can coexist in a small area (high alpha-diversity).	2007	30	10.1111/j.2007.0906-7590.04994.x
Banavar, JR; Damuth, J; Maritan, A; Rinaldo, A	Scaling in ecosystems and the linkage of macroecological laws	PHYSICAL REVIEW LETTERS	Scaling provides an elegant framework for understanding power-law behavior and deducing relationships between critical exponents. We demonstrate that scaling theory can be generalized to develop a framework for the analysis of diverse empirical macroecological relationships traditionally treated as independent. Our mathematical arguments predict links between the species-area relationship, the relative species abundance and community size spectra in excellent accord with empirical data.	2007	98	10.1103/PhysRevLett.98.068104
Pommier, T; Canback, B; Riemann, L; Bostrom, KH; Simu, K; Lundberg, P; Tunlid, A; Hagstrom, A	Global patterns of diversity and community structure in marine bacterioplankton	MOLECULAR ECOLOGY	Because of their small size, great abundance and easy dispersal, it is often assumed that marine planktonic microorganisms have a ubiquitous distribution that prevents any structured assembly into local communities. To challenge this view, marine bacterioplankton communities from coastal waters at nine locations distributed world-wide were examined through the use of comprehensive clone libraries of 16S ribosomal RNA genes, used as operational taxonomic units (OTU). Our survey and analyses show that there were marked differences in the composition and richness of OTUs between locations. Remarkably, the global marine bacterioplankton community showed a high degree of endemism, and conversely included few cosmopolitan OTUs. Our data were consistent with a latitudinal gradient of OTU richness. We observed a positive relationship between the relative OTU abundances and their range of occupation, i.e. cosmopolitans had the largest population sizes. Although OTU richness differed among locations, the distributions of the major taxonomic groups represented in the communities were analogous, and all local communities were similarly structured and dominated by a few OTUs showing variable taxonomic affiliations. The observed patterns of OTU richness indicate that similar evolutionary and ecological processes structured the communities. We conclude that marine bacterioplankton share many of the biogeographical and macroecological features of macroscopic organisms. The general processes behind those patterns are likely to be comparable across taxa and major global biomes.	2007	16	10.1111/j.1365-294X.2006.03189.x
Walker, JJ; Pace, NR	Endolithic microbial ecosystems	ANNUAL REVIEW OF MICROBIOLOGY	The endolithic environment, the pore space in rocks, is a ubiquitous microbial habitat and an interface between biology and geology. Photosynthesis-based endolithic communities inhabit the outer centimeters of rocks exposed to the surface, and offer model systems for microbial ecology, geobiology, and astrobiology. Endolithic ecosystems are among the simplest microbial ecosystems known and as such provide tractable models for testing ecological hypotheses. Such hypotheses have been difficult to test because microbial ecosystems are extraordinarily diverse. We review here recent culture-independent, ribosomal RNA-based studies that evaluate hypotheses about endolithic ecosystems, and provide insight for understanding general principles in microbial ecology. Comparison of endolithic communities supports the principle that patterns of microbial diversity are governed by similar principles observed in macroecological systems. Recent results also explore geobiological processes that shape the current biosphere and potentially provide clues to lifes history on Earth and where to seek life elsewhere in the Solar System.	2007	61	10.1146/annurev.micro.61.080706.093302
Butterfield, NJ	Macroevolution and macroecology through deep time	PALAEONTOLOGY	The fossil record documents two mutually exclusive macroevolutionary modes separated by the transitional Ediacaran Period. Despite the early appearance of crown eukaryotes and an at least partially oxygenated atmosphere, the pre-Ediacaran biosphere was populated almost exclusively by microscopic organisms exhibiting low diversity, no biogeographical partitioning and profound morphological/evolutionary stasis. By contrast, the post-Ediacaran biosphere is characterized by large diverse organisms, bioprovinciality and conspicuously dynamic macroevolution. The difference can be understood in terms of the unique escalatory coevolution accompanying the early Ediacaran introduction of eumetazoans, followed by their early Cambrian (Tommotian) expansion into the pelagic realm. Eumetazoans reinvented the rules of macroecology through their invention of multitrophic food webs, large body size, life-history trade-offs, ecological succession, biogeography, major increases in standing biomass, eukaryote-dominated phytoplankton and the potential for mass extinction. Both the pre-Ediacaran and the post-Ediacaran biospheres were inherently stable, but the former derived from the simplicity of superabundant microbes exposed to essentially static, physical environments, whereas the latter is based on eumetazoan-induced diversity and dynamic, biological environments. The c. 100-myr Ediacaran transition (extending to the base of the Tommotian) can be defined on evolutionary criteria, and might usefully be incorporated into the Phanerozoic.	2007	50	10.1111/j.1475-4983.2006.00613.x
Curtis, TP; Head, IM; Lunn, M; Woodcock, S; Schloss, PD; Sloan, WT	What is the extent of prokaryotic diversity?	PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	The extent of microbial diversity is an intrinsically fascinating subject of profound practical importance. The term diversity may allude to the number of taxa or species richness as well as their relative abundance. There is uncertainty about both, primarily because sample sizes are too small. Non-parametric diversity estimators make gross underestimates if used with small sample sizes on unevenly distributed communities. One can make richness estimates over many scales using small samples by assuming a species/taxa-abundance distribution. However, no one knows what the underlying taxa-abundance distributions are for bacterial communities. Latterly, diversity has been estimated by fitting data from gene clone libraries and extrapolating from this to taxa-abundance curves to estimate richness. However, since sample sizes are small, we cannot be sure that such samples are representative of the community from which they were drawn. It is however possible to formulate, and calibrate, models that predict the diversity of local communities and of samples drawn from that local community. The calibration of such models suggests that migration rates are small and decrease as the community gets larger. The preliminary predictions of the model are qualitatively consistent with the patterns seen in clone libraries in real life. The validation of this model is also confounded by small sample sizes. However, if such models were properly validated, they could form invaluable tools for the prediction of microbial diversity and a basis for the systematic exploration of microbial diversity on the planet.	2006	361	10.1098/rstb.2006.1921
Li, WKW; Harrison, WG; Head, EJH	Coherent assembly of phytoplankton communities in diverse temperate ocean ecosystems	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	The annual cycle of phytoplankton cell abundance is coherent across diverse ecosystems in the temperate North Atlantic Ocean. In Bedford Basin, on the Scotian Shelf and in the Labrador Sea, the numerical abundance of phytoplankton is low in spring and high in autumn, thus in phase with the temperature cycle. Temperature aligns abundance on a common basis, effectively adjusting apparent cell discrepancies in waters that are colder or warmer than the regional norm. As an example of holistic simplicity arising from underlying complexity, the variance in a community variable (total abundance) is explained by a single predictor (temperature) to the extent of 75% in the marginal seas. In the estuarine basin, weekly averages of phytoplankton and temperature computed from a 13 year time-series yield a predictive relationship with 91% explained variance. Temperature-directed assembly of individual phytoplankton cells to form communities is statistically robust, consistent with observed biomass changes, amenable to theoretical analysis, and a sentinel for long-term change. Since cell abundance is a community property in the same units for all marine microbes at any trophic level and at any phylogenetic position, it promises to integrate biological oceanography into general ecology and evolution.	2006	273	10.1098/rspb.2006.3529
Soininen, J; Heino, J	Relationships between local population persistence, local abundance and regional occupancy of species: distribution patterns of diatoms in boreal streams	JOURNAL OF BIOGEOGRAPHY	Aims We have two aims: (1) to examine the relationship between local population persistence, local abundance and regional occupancy of stream diatoms and (2) to characterize the form of the species-occupancy frequency distribution of stream diatoms. Location Boreal streams in Finland. There were three spatial extents: (1) across ecoregions in Finland, (2) within ecoregions in Finland, and (3) within a single drainage system in southern Finland. Methods Diatoms were sampled from stones (epilithon), sediment (epipelon) and aquatic plants (epiphyton) in streams using standardized sampling methods. To assess population persistence, diatom sampling was conducted monthly at four stream sites from June to October. The relationships between local population persistence, local abundance and regional occupancy were examined using correlation analyses. Results There was a significant positive relationship between local persistence and abundance of diatoms in epilithon, epipelon and epiphyton. Furthermore, local abundance and regional occupancy showed a significant positive relationship at multiple spatial extents; that is, across ecoregions, within ecoregions and within a drainage system. The relationships between occupancy and abundance did not differ appreciably among impacted and near pristine-reference sites. The occupancy-frequency distribution was characterized by a large number of satellite species which occurred at only a few sites, whereas core species that occurred at most sites were virtually absent. Main conclusions The positive relationship between local population persistence and abundance suggested that a high local abundance may prevent local extinction or that high persistence is facilitated by a high local cell density. High local persistence and local abundance may also positively affect the degree of regional occupancy in stream diatoms. The results further showed that anthropogenic effects were probably too weak to bias the relationship between occupancy and abundance, or that the effects have already modified the distribution patterns of stream diatoms. The small number of core species in the species-occupancy frequency distribution suggested that the regional distribution patterns of stream diatoms, or perhaps unicellular microbial organisms in general, may not be fundamentally different from those described previously for multicellular organisms, mainly in terrestrial environments, although average global range sizes may differ sharply between these two broad groups of organisms.	2005	32	10.1111/j.1365-2699.2005.01342.x
Noguez, AM; Arita, HT; Escalante, AE; Forney, LJ; Garcia-Oliva, F; Souza, V	Microbial macroecology: highly structured prokaryotic soil assemblages in a tropical deciduous forest	GLOBAL ECOLOGY AND BIOGEOGRAPHY	Aim To assess the hypothesis that free-living prokaryotes show a pattern of no biogeography by examining the scaling of soil prokaryotic diversity and by comparing it with other groups biogeographical patterns. Location Two sites in the tropical deciduous forest of Chamela, Jalisco, on the western coast of Mexico. Methods We examined the diversity and distribution of soil prokaryotes in two 8 x 8 m quadrats divided in such manner that we could sample at four spatial scales. Restriction fragment length polymorphisms of 16S rRNA genes were used to define operational taxonomic units (OTUs) that we used in lieu of species to assess diversity. Results We found highly structured species assemblages that allowed us to reject multiple predictions of the hypothesis that soil bacteria show no biogeography. The frequency distribution of range size (measured as the occupancy of quadrats) of OTUs followed a hollow curve similar to that of vertebrates on continents. Assemblages showed high levels of beta diversity and a non-random nested pattern of diversity. OTU diversity scaled with area followed a power function with slopes z = 0.42 and 0.47. Main conclusions We demonstrate a non-ubiquitous dispersal for soil prokaryotes, which suggests a complex biogeography similar to that found for terrestrial vertebrates.	2005	14	10.1111/j.1466-822x.2005.00156.x
Li, WKW; Head, EJH; Harrison, WG	Macroecological limits of heterotrophic bacterial abundance in the ocean	DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS	The global association between heterotrophic bacteria and phytoplankton in the open ocean was examined to identify the macroecological limits of bacterial abundance. A consolidated dataset was constructed using 13,973 paired measurements of bacterial abundance and chlorophyll concentration from 15 years of observation in various biogeochemical provinces covering the Atlantic, Pacific, Arctic and Antarctic Oceans as well as the Arabian Sea. The bivariate relationship between bacteria and chlorophyll is a filled polygon whose upper boundary undergoes a change in slope from positive to negative at about 1 mgChl m(-3), suggesting a transition from bottom-up to top-down control of bacteria along a resource supply gradient. The upper limit of bacterial abundance in the ocean is everywhere set by phytoplankton, but the limit is not realized in productive waters because of mortality losses. A carrying capacity of about 7 trillion bacteria for 1 mg of chlorophyll is indicated by empirical observations, consistent with theoretical considerations and predictions from food web modelling. Crown Copyright (C) 2004 Published by Elsevier Ltd. All rights reserved.	2004	51	10.1016/j.dsr.2004.06.012
Li, WKW	Macroecological patterns of phytoplankton in the northwestern North Atlantic Ocean	NATURE	Many issues in biological oceanography are regional or global in scope 1; however, there are not many data sets of extensive areal coverage for marine plankton. In microbial ecology, a fruitful approach to large-scale questions is comparative analysis(2,3) wherein statistical data patterns are sought from different ecosystems, frequently assembled from unrelated studies(4). A more recent approach termed macroecology characterizes phenomena emerging from large numbers of biological units by emphasizing the shapes and boundaries of statistical distributions, because these reflect the constraints on variation(5). Here, I use a set of flow cytometric measurements to provide macroecological perspectives on North Atlantic phytoplankton communities. Distinct trends of abundance in picophytoplankton and both small and large nanophytoplankton underlaid two patterns. First, total abundance of the three groups was related to assemblage mean-cell size according to the 3/4 power law of allometric scaling in biology(6,7). Second, cytometric diversity(8) (an ataxonomic measure of assemblage entropy) was maximal at intermediate levels of water column stratification(9). Here, intermediate disturbance shapes diversity through an equitable distribution of cells in size classes, from which arises a high overall biomass. By subsuming local fluctuations, macroecology reveals meaningful patterns of phytoplankton at large scales.	2002	419	10.1038/nature00994
Amann, R; Ludwig, W	Ribosomal RNA-targeted nucleic acid probes for studies in microbial ecology	FEMS MICROBIOLOGY REVIEWS	With readily applicable hybridization assays, mainly based on rRNA-targeted nucleic acid probes, and direct, cultivation-independent sequence retrieval, microbiologists call for the first time determine the true composition of microbial communities. Phylogenetic identification and exact spatiotemporal quantification of microorganisms will in the future become prerequisites for high duality studies in microbial ecology just as good taxonomy and solid quantification have always been for macroecology. This review is intended to give a short history of the development of rRNA-targeted nucleic acid probes and probe technologies, as well as of their application in microbial ecology. The current state of the art is described. and we will try to look into the future. Over the last decade, rRNA-targeted probes have become a handy tool for microbial ecologists. In order to speed up the transformation of microbial ecology from a mostly descriptive to a hypothesis-driven, experimental science more intense use must be made of the taxonomic precision and quantitativeness of rRNA-targeted probes. (C) 2000 Federation of European Microbiological Societies. Published by Elsevier Science B.V. All rights reserved.	2000	24	
