AU	TI	SO	AB	PY	VL	DI
Flombaum, P; Gallegos, JL; Gordillo, RA; Rincon, J; Zabala, LL; Jiao, NAZ; Karl, DM; Li, WKW; Lomas, MW; Veneziano, D; Vera, CS; Vrugt, JA; Martiny, AC	Present and future global distributions of the marine Cyanobacteria Prochlorococcus and Synechococcus	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	The Cyanobacteria Prochlorococcus and Synechococcus account for a substantial fraction of marine primary production. Here, we present quantitative niche models for these lineages that assess present and future global abundances and distributions. These niche models are the result of neural network, nonparametric, and parametric analyses, and they rely on >35,000 discrete observations from all major ocean regions. The models assess cell abundance based on temperature and photosynthetically active radiation, but the individual responses to these environmental variables differ for each lineage. The models estimate global biogeographic patterns and seasonal variability of cell abundance, with maxima in the warm oligotrophic gyres of the Indian and the western Pacific Oceans and minima at higher latitudes. The annual mean global abundances of Prochlorococcus and Synechococcus are 2.9 +/- 0.1 x 10(27) and 7.0 +/- 0.3 x 10(26) cells, respectively. Using projections of sea surface temperature as a result of increased concentration of greenhouse gases at the end of the 21st century, our niche models projected increases in cell numbers of 29% and 14% for Prochlorococcus and Synechococcus, respectively. The changes are geographically uneven but include an increase in area. Thus, our global niche models suggest that oceanic microbial communities will experience complex changes as a result of projected future climate conditions. Because of the high abundances and contributions to primary production of Prochlorococcus and Synechococcus, these changes may have large impacts on ocean ecosystems and biogeochemical cycles.	2013	110	10.1073/pnas.1307701110
Ling, ZX; Liu, X; Luo, YQ; Yuan, L; Nelson, KE; Wang, YZ; Xiang, C; Li, LJ	Pyrosequencing analysis of the human microbiota of healthy Chinese undergraduates	BMC GENOMICS	Background: Elucidating the biogeography of bacterial communities on the human body is critical for establishing healthy baselines from which to detect differences associated with disease; however, little is known about the baseline bacterial profiles from various human habitats of healthy Chinese undergraduates. Results: Using parallel barcoded 454 pyrosequencing targeting on the 16S rRNA gene V3 region, the bacterial diversity of the nasopharynx, saliva, dominant hands, and feces were investigated from 10 healthy Chinese junior boarding undergraduates at Zhejiang University. The participants were 21-24 years of age with a body mass index (BMI) < 24 kg/m(2). A total of 156,717 high-quality pyrosequencing reads were obtained for evaluating bacterial diversity, which represented 29,887 unique phylotypes. The overall taxonomic distribution of the 16S rRNA gene-based amplicons demonstrated that these 4 habitats of the human body harbored distinct microbiota and could be divided into different clusters according to anatomic site, while the established patterns of bacterial diversity followed the human body habitat (feces, hands, saliva, and nasopharynx). Although significant inter-individual variation was observed, the healthy microbiota still shared a large number of phylotypes in each habitat, but not among the four habitats, indicating that a core microbiome existed in each healthy habitat. The vast majority of sequences from these different habitats were classified into different taxonmies that became the predominant bacteria of the healthy microbiota. Conclusions: We first established the framework of microbial communities from four healthy human habitats of the same participants with similar living environments for the Chinese undergraduates. Our data represent an important step for determining the diversity of Chinese healthy microbiota, and can be used for more large-scale studies that focus on the interactions between healthy and diseases states for young Chinese adults in the same age range.	2013	14	10.1186/1471-2164-14-390
Mangot, JF; Domaizon, I; Taib, N; Marouni, N; Duffaud, E; Bronner, G; Debroas, D	Short-term dynamics of diversity patterns: evidence of continual reassembly within lacustrine small eukaryotes	ENVIRONMENTAL MICROBIOLOGY	The short-term variation in the community structure of freshwater small eukaryotes (0.2-5m) was investigated in a mesotrophic lake every 2-3 days over one summer by coupling three molecular methods: 454 amplicon pyrosequencing, qPCR and TSA-FISH. The pyrosequencing approach unveiled a much more extensive small-eukaryotic diversity (991 OTUs) than has been described previously. The vast majority of the diversity described was represented by rare OTUs (0.01% of reads) belonging primarily to Cryptomycota, Dikarya and photosynthetic organisms, which were never detected as abundant in any of the samples. The small eukaryote community was characterized by a continual and important reassembly. These rearrangements involved the 20 core taxa (1% of reads), and, were essentially due to a handful of OTUs that were detected in intermediate abundance (0.01-1% of reads) and sporadically in dominant taxa. Putative bacterivorous (Ciliophora and Cercozoa) as well as parasitic and saprotrophic taxa (Perkinsozoa and Cryptomycota) were involved in these changes of diversity. A putative infection of microalgae by a lacustrine perkinsozoan was also reported for the first time in this study. Open questions regarding both the patterns that govern the rapid small eukaryote reassemblies and the possible biogeography of these organisms arise from this study.	2013	15	10.1111/1462-2920.12065
Park, JK; Lee, SH; Lee, JH; Han, S; Kang, H; Kim, JC; Kim, YC; Gardener, BM	Sampling and Selection Factors that Enhance the Diversity of Microbial Collections: Application to Biopesticide Development	PLANT PATHOLOGY JOURNAL	Diverse bacteria are known to colonize plants. However, only a small fraction of that diversity has been evaluated for their biopesticide potential. To date, the criteria for sampling and selection in such bioprospecting endeavors have not been systematically evaluated in terms of the relative amount of diversity they provide for analysis. The present study aimed to enhance the success of bioprospecting efforts by increasing the diversity while removing the genotypic redundancy often present in large collections of bacteria. We developed a multivariate sampling and marker-based selection strategy that significantly increase the diversity of bacteria recovered from plants. In doing so, we quantified the effects of varying sampling intensity, media composition, incubation conditions, plant species, and soil source on the diversity of recovered isolates. Subsequent sequencing and high-throughput phenotypic analyses of a small fraction of the collected isolates revealed that this approach led to the recovery of over a dozen rare and, to date, poorly characterized genera of plant-associated bacteria with significant biopesticide activities. Overall, the sampling and selection approach described led to an approximately 5-fold improvement in efficiency and the recovery of several novel strains of bacteria with significant biopesticide potential.	2013	29	10.5423/PPJ.SI.01.2013.0015
Fu, YY; Keats, KF; Rivkin, RB; Lang, AS	Water mass and depth determine the distribution and diversity of Rhodobacterales in an Arctic marine system	FEMS MICROBIOLOGY ECOLOGY	Marine Rhodobacterales are recognized as a widespread, abundant, and metabolically versatile bacterial group in the worlds oceans. They also show a nearly universal conservation of the genes for production of gene transfer agents (GTAs), virus-like particles that mediate genetic exchange between cells. It is not yet clear what factors determine the distribution of the various taxonomic subgroups of this order. To address this question, we analyzed the Rhodobacterales communities in 10 seawater samples from northern Baffin Bay collected during September 2008. A conserved gene from the GTA gene cluster was used to characterize the Rhodobacterales community structure. A total of 320 clones from 10 clone libraries were sequenced, and 22 operational taxonomic units representing putative species and 13 clusters representing putative genera were identified. A cluster related to Octadecabacter comprised 59% of total clones from the northern Baffin Bay. Phylogenetic analysis of the clones showed that the Rhodobacterales communities had distinct compositions in the different water masses that were sampled. A change in community structure related to depth was also observed. Therefore, in northern Baffin Bay where two ocean currents meet and mix, the Rhodobacterales community structures were primarily determined by water mass and depth.	2013	84	10.1111/1574-6941.12085
Baltanas, A; Danielopol, DL	Body-size distribution and biogeographical patterns in non-marine ostracods (Crustacea: Ostracoda)	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY	The idea that free-living minute organisms have ubiquitous distributions has been recently revitalized, causing significant controversy. The ubiquitous model predicts that a threshold where ubiquity leaves room to biogeography might exist somewhere along the animal body-size range. In the present study, such a prediction is tested by analysing body-size frequency distribution, species distribution, and local-to-global species ratio at the scale of biogeographical realms in cypridoidean non-marine ostracods, a group with a body-size range in the ubiquitybiogeography (U-B) boundary. Data were gathered for all described extant cypridoidean ostracod species (N=1761), with body-size recorded for 1134 of them. Although local-to-global species ratios show significant over-dispersal of small-body ostracods for the Palaearctic and the Australasian regions, there are explanations alternative to the Everything is Everywhere model that can account for such a result. Indicators of taxonomic structure do not support the hypothesis of a random distribution of cypridoidean species among realms. Nevertheless, the strong biogeography signal occurring at a large scale vanishes at the local scale (country-level within the Palaearctic), and suggests wide dispersion within biogeographical realms. Additional factors, including inconsistent taxonomic criteria for species recognition, uneven sampling effort, and an excess of single-report occurrences, have been identified too as potential distorters of the observed patterns. Taxonomic harmonization, open databases of biogeographical data, and better ecological information are suggested as critical goals that need to be achieved for further understanding of ostracod global distribution patterns.(c) 2013 The Linnean Society of London, Biological Journal of the Linnean Society, 2013, 109, 409423.	2013	109	10.1111/bij.12041
McBeth, JM; Fleming, EJ; Emerson, D	The transition from freshwater to marine iron-oxidizing bacterial lineages along a salinity gradient on the Sheepscot River, Maine, USA	ENVIRONMENTAL MICROBIOLOGY REPORTS	Oxygen-dependent, neutrophilic iron-oxidizing bacteria (FeOB) are important drivers of iron transformations in marine and freshwater environments. Despite remarkable similarities in physiology and morphotype, known freshwater and marine FeOB are clustered in different classes of Proteobacteria; freshwater FeOB in the Betaproteobacteria and marine FeOB in the Zetaproteobacteria. To determine effects of salinity on these microbes, we examined the mineral biosignatures and molecular ecology of bacteria in FeOB mats collected along an estuarine salinity gradient. Light microscopy and scanning electron microscopy analyses showed the presence of iron oxide stalk and sheath structures in both freshwater and saline iron mats. Results of tagged pyrosequencing, quantitative PCR and fluorescent in situ hybridization, all based on the small subunit rRNA gene, confirmed Zetaproteobacteria were not present in freshwater mats, but were in saline mats at salinities down to 5 parts per thousand. Among the Betaproteobacteria, Leptothrix spp. were only found in the freshwater mat. Gallionella spp. were limited to freshwater and low salinity mats (<5 parts per thousand). Sideroxydans sp. were salt tolerant; however, their relative abundance decreased with increasing salinity. These results suggest salinity is important in shaping the population biology of iron mat communities, and some coexistence between marine and freshwater populations occurs in brackish waters.	2013	5	10.1111/1758-2229.12033
Polme, S; Bahram, M; Yamanaka, T; Nara, K; Dai, YC; Grebenc, T; Kraigher, H; Toivonen, M; Wang, PH; Matsuda, Y; Naadel, T; Kennedy, PG; Koljalg, U; Tedersoo, L	Biogeography of ectomycorrhizal fungi associated with alders (Alnus spp.) in relation to biotic and abiotic variables at the global scale	NEW PHYTOLOGIST	Much of the macroecological information about microorganisms is confounded by the lack of standardized methodology, paucity of metadata and sampling effect of a particular substrate or interacting host taxa. This study aims to disentangle the relative effects of biological, geographical and edaphic variables on the distribution of Alnus-associated ectomycorrhizal (ECM) fungi at the global scale by using comparable sampling and analysis methods. Ribosomal DNA sequence analysis revealed 146 taxa of ECM fungi from 22 Alnus species across 96 sites worldwide. Use of spatial and phylogenetic eigenvectors along with environmental variables in model selection indicated that phylogenetic relations among host plants and geographical links explained 43 and 10%, respectively, in ECM fungal community composition, whereas soil calcium concentration positively influenced taxonomic richness. Intrageneric phylogenetic relations among host plants and regional processes largely account for the global biogeographic distribution of Alnus-associated ECM fungi. The biogeography of ECM fungi is consistent with ancient host migration patterns from Eurasia to North America and from southern Europe to northern Europe after the last glacial maximum, indicating codispersal of hosts and their mycobionts.	2013	198	10.1111/nph.12170
Spring, S; Riedel, T	Mixotrophic growth of bacteriochlorophyll a-containing members of the OM60/NOR5 clade of marine gammaproteobacteria is carbon-starvation independent and correlates with the type of carbon source and oxygen availability	BMC MICROBIOLOGY	Background: Populations of aerobic anoxygenic photoheterotrophic bacteria in marine environments are dominated by members of the Roseobacter lineage within the Alphaproteobacteria and the OM60/NOR5 clade of gammaproteobacteria. A wealth of information exists about the regulation of pigment production and mixotrophic growth in various members of the Roseobacter clade, but a detailed knowledge about aerobic bacteriochlorophyll a-containing gammaproteobacteria is still limited to one strain of the species Congregibacter litoralis. Results: The production of photosynthetic pigments and light-dependent mixotrophic growth was analysed in Luminiphilus syltensis DSM 22749(T), Chromatocurvus halotolerans DSM 23344(T) and Pseudohaliea rubra DSM 19751(T), representing three taxonomically diverse strains of bacteriochlorophyll a-containing gammaproteobacteria affiliated to the OM60/NOR5 clade. In these strains the expression of a photosynthetic apparatus depended mainly on the type of carbon source and availability of oxygen. The effect of illumination on pigment expression varied significantly between strains. In contrast to Chromatocurvus halotolerans, pigment production in Luminiphilus syltensis and Pseudohaliea rubra was repressed by light of moderate intensities, probably indicating a higher sensitivity to light-induced oxidative stress. The efficiency of using light for mixotrophic growth did not correlate with the cellular level of photosynthetic pigments, but depended mainly on the type of metabolized substrate with malate being the optimal carbon source in most cases. Conclusions: Oligotrophic growth conditions or carbon limitation were not required for light-dependent mixotrophic growth in members of the OM60/NOR5 clade. The ability of using light as energy source and the fine tuning of photosynthesis gene expression depended mainly on the type of carbon source and oxygen availability, which indicates that the regulation of pigment production is controlled by the cellular redox state. While light has the main impact on the regulation of photosynthetic pigments in photoheterotrophic representatives of the Roseobacter lineage this was not the case in strains of the OM60/NOR5 clade.	2013	13	10.1186/1471-2180-13-117
Zheng, YM; Cao, P; Fu, BJ; Hughes, JM; He, JZ	Ecological Drivers of Biogeographic Patterns of Soil Archaeal Community	PLOS ONE	Knowledge about the biogeography of organisms has long been a focus in ecological research, including the mechanisms that generate and maintain diversity. In this study, we targeted a microbial group relatively underrepresented in the microbial biogeographic literature, the soil Archaea. We surveyed the archaeal abundance and community composition using real-time quantitative PCR and T-RFLP approaches for 105 soil samples from 2 habitat types to identify the archaeal distribution patterns and factors driving these patterns. Results showed that the soil archaeal community was affected by spatial and environmental variables, and 79% and 51% of the community variation was explained in the non-flooded soil (NS) and flooded soil (FS) habitat, respectively, showing its possible biogeographic distribution. The diversity patterns of soil Archaea across the landscape were influenced by a combination of stochastic and deterministic processes. The contribution from neutral processes was higher than that from deterministic processes associated with environmental variables. The variables pH, sample depth and longitude played key roles in determining the archaeal distribution in the NS habitat, while sampling depth, longitude and NH4+-N were most important in the FS habitat. Overall, there might be similar ecological drivers in the soil archaeal community as in macroorganism communities.	2013	8	10.1371/journal.pone.0063375
Dick, GJ; Anantharaman, K; Baker, BJ; Li, M; Reed, DC; Sheik, CS	The microbiology of deep-sea hydrothermal vent plumes: ecological and biogeographic linkages to seafloor and water column habitats	FRONTIERS IN MICROBIOLOGY	Hydrothermal plumes are an important yet understudied component of deep-sea vent microbial ecosystems. The significance of plume microbial processes can be appreciated from three perspectives: (1) mediation of plume biogeochemistry, (2) dispersal of seafloor hydrothermal vent microbes between vents sites, (3) as natural laboratories for understanding the ecology, physiology, and function of microbial groups that are distributed throughout the pelagic deep sea. Plume microbiology has been largely neglected in recent years, especially relative to the extensive research conducted on seafloor and subseafloor systems. Rapidly advancing technologies for investigating microbial communities provide new motivation and opportunities to characterize this important microbial habitat. Here we briefly highlight microbial contributions to plume and broader ocean (bio)geochemistry and review recent work to illustrate the ecological and biogeographic linkages between plumes, seafloor vent habitats, and other marine habitats such as oxygen minimum zones (OMZs), cold seeps, and oil spills. 16S rRNA gene surveys and metagenomic/-transcriptomic data from plumes point to dominant microbial populations, genes, and functions that are also operative in OMZs (SUP05, ammonia-oxidizing Archaea, and SAR324 Deltaproteobacteria) and hydrocarbon-rich environments (methanotrophs). Plume microbial communities are distinct from those on the seafloor or in the subsurface but contain some signatures of these habitats, consistent with the notion that plumes are potential vectors for dispersal of microorganisms between seafloor vent sites. Finally, we put forward three pressing questions for the future of deep-sea hydrothermal plume research and consider interactions between vents and oceans on global scales.	2013	4	10.3389/fmicb.2013.00124
Boyd, PW; Rynearson, TA; Armstrong, EA; Fu, FX; Hayashi, K; Hu, ZX; Hutchins, DA; Kudela, RM; Litchman, E; Mulholland, MR; Passow, U; Strzepek, RF; Whittaker, KA; Yu, E; Thomas, MK	Marine Phytoplankton Temperature versus Growth Responses from Polar to Tropical Waters - Outcome of a Scientific Community-Wide Study	PLOS ONE	It takes a village to finish (marine) science these days Paraphrased from Curtis Huttenhower (the Human Microbiome project) The rapidity and complexity of climate change and its potential effects on ocean biota are challenging how ocean scientists conduct research. One way in which we can begin to better tackle these challenges is to conduct community-wide scientific studies. This study provides physiological datasets fundamental to understanding functional responses of phytoplankton growth rates to temperature. While physiological experiments are not new, our experiments were conducted in many laboratories using agreed upon protocols and 25 strains of eukaryotic and prokaryotic phytoplankton isolated across a wide range of marine environments from polar to tropical, and from nearshore waters to the open ocean. This community-wide approach provides both comprehensive and internally consistent datasets produced over considerably shorter time scales than conventional individual and often uncoordinated lab efforts. Such datasets can be used to parameterise global ocean model projections of environmental change and to provide initial insights into the magnitude of regional biogeographic change in ocean biota in the coming decades. Here, we compare our datasets with a compilation of literature data on phytoplankton growth responses to temperature. A comparison with prior published data suggests that the optimal temperatures of individual species and, to a lesser degree, thermal niches were similar across studies. However, a comparison of the maximum growth rate across studies revealed significant departures between this and previously collected datasets, which may be due to differences in the cultured isolates, temporal changes in the clonal isolates in cultures, and/or differences in culture conditions. Such methodological differences mean that using particular trait measurements from the prior literature might introduce unknown errors and bias into modelling projections. Using our community-wide approach we can reduce such protocol-driven variability in culture studies, and can begin to address more complex issues such as the effect of multiple environmental drivers on ocean biota.	2013	8	10.1371/journal.pone.0063091
Vollmers, J; Voget, S; Dietrich, S; Gollnow, K; Smits, M; Meyer, K; Brinkhoff, T; Simon, M; Daniel, R	Poles Apart: Arctic and Antarctic Octadecabacter strains Share High Genome Plasticity and a New Type of Xanthorhodopsin	PLOS ONE	The genus Octadecabacter is a member of the ubiquitous marine Roseobacter clade. The two described species of this genus, Octadecabacter arcticus and Octadecabacter antarcticus, are psychrophilic and display a bipolar distribution. Here we provide the manually annotated and finished genome sequences of the type strains O. arcticus 238 and O. antarcticus 307, isolated from sea ice of the Arctic and Antarctic, respectively. Both genomes exhibit a high genome plasticity caused by an unusually high density and diversity of transposable elements. This could explain the discrepancy between the low genome synteny and high 16S rRNA gene sequence similarity between both strains. Numerous characteristic features were identified in the Octadecabacter genomes, which show indications of horizontal gene transfer and may represent specific adaptations to the habitats of the strains. These include a gene cluster encoding the synthesis and degradation of cyanophycin in O. arcticus 238, which is absent in O. antarcticus 307 and unique among the Roseobacter clade. Furthermore, genes representing a new subgroup of xanthorhodopsins as an adaptation to icy environments are present in both Octadecabacter strains. This new xanthorhodopsin subgroup differs from the previously characterized xanthorhodopsins of Salinibacter ruber and Gloeobacter violaceus in phylogeny, biogeography and the potential to bind 4-keto-carotenoids. Biochemical characterization of the Octadecabacter xanthorhodopsins revealed that they function as light-driven proton pumps.	2013	8	10.1371/journal.pone.0063422
Li, T; Wang, P	Biogeographical Distribution and Diversity of Bacterial Communities in Surface Sediments of the South China Sea	JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY	This paper aims at an investigation of the features of bacterial communities in surface sediments of the South China Sea (SCS). In particular, biogeographical distribution patterns and the phylogenetic diversity of bacteria found in sediments collected from a coral reef platform, a continental slope, and a deep-sea basin were determined. Bacterial diversity was measured by an observation of 16S rRNA genes, and 18 phylogenetic groups were identified in the bacterial clone library. Planctomycetes, Deltaproteobacteria, candidate division OP11, and Alpha proteo bacteria made up the majority of the bacteria in the samples, with their mean bacterial clones being 16%, 15%, 12%, and 9%, respectively. By comparison, the bacterial communities found in the SCS surface sediments were significantly different from other previously observed deep-sea bacterial communities. This research also emphasizes the fact that geographical factors have an impact on the biogeographical distribution patterns of bacterial communities. For instance, canonical correspondence analyses illustrated that the percentage of sand weight and water depth are important factors affecting the bacterial community composition. Therefore, this study highlights the importance of adequately determining the relationship between geographical factors and the distribution of bacteria in the worlds seas and oceans.	2013	23	10.4014/jmb.1209.09040
Brandsma, J; Martinez, JM; Slagter, HA; Evans, C; Brussaard, CPD	Microbial biogeography of the North Sea during summer	BIOGEOCHEMISTRY	Micro-organisms are vital for the functioning of all food webs and are the major drivers of the global biogeochemical cycles. The microbial community compositions and physicochemical conditions of the different water masses in the North Sea, a biologically productive sea on the northwestern European continental shelf, were studied during two summer cruises, in order to provide detailed baseline data for this region and examine its microbial biogeography. For each cruise the stations were clustered according to their physicochemical characteristics and their microbial community composition. The largest cluster, which covered most of the central and northern North Sea, consisted of stations that were characterized by a thermally stratified water column and had low chlorophyll a autofluorescence and generally low microbial abundances. The second main cluster contained stations that were dominated by picoeukaryotes and showed the influence of influxes of North Atlantic water via the English Channel and south of the Shetland Islands. The third main cluster was formed by stations that were dominated by cyanobacteria and nanoeukaryotes in the reduced salinity Norwegian Coastal and Skagerrak waters, while the fourth cluster represented the German Bight, a region with strong riverine input, high nutrient concentrations, and consequently high heterotrophic bacterial and viral abundances. Despite the complex and dynamic hydrographic nature of the North Sea, the consistent distinctions in microbiology between these different hydrographic regions during both cruises illustrate the strong links between the microbial community and its environment, as well as the possibility to use microorganisms for long-term monitoring of environmental change.	2013	113	10.1007/s10533-012-9783-3
Wilkins, D; Lauro, FM; Williams, TJ; Demaere, MZ; Brown, MV; Hoffman, JM; Andrews-Pfannkoch, C; Mcquaid, JB; Riddle, MJ; Rintoul, SR; Cavicchioli, R	Biogeographic partitioning of Southern Ocean microorganisms revealed by metagenomics	ENVIRONMENTAL MICROBIOLOGY	We performed a metagenomic survey (6.6Gbp of 454 sequence data) of Southern Ocean (SO) microorganisms during the austral summer of 20072008, examining the genomic signatures of communities across a latitudinal transect from Hobart (44 degrees S) to the Mertz Glacier, Antarctica (67 degrees S). Operational taxonomic units (OTUs) of the SAR11 and SAR116 clades and the cyanobacterial genera Prochlorococcus and Synechococcus were strongly overrepresented north of the Polar Front (PF). Conversely, OTUs of the Gammaproteobacterial Sulfur Oxidizer-EOSA-1 (GSO-EOSA-1) complex, the phyla Bacteroidetes and Verrucomicrobia and order Rhodobacterales were characteristic of waters south of the PF. Functions enriched south of the PF included a range of transporters, sulfur reduction and histidine degradation to glutamate, while branched-chain amino acid transport, nucleic acid biosynthesis and methionine salvage were overrepresented north of the PF. The taxonomic and functional characteristics suggested a shift of primary production from cyanobacteria in the north to eukaryotic phytoplankton in the south, and reflected the different trophic statuses of the two regions. The study provides a new level of understanding about SO microbial communities, describing the contrasting taxonomic and functional characteristics of microbial assemblages either side of the PF.	2013	15	10.1111/1462-2920.12035
Marston, MF; Taylor, S; Sme, N; Parsons, RJ; Noyes, TJE; Martiny, JBH	Marine cyanophages exhibit local and regional biogeography	ENVIRONMENTAL MICROBIOLOGY	Biogeographic patterns have been demonstrated for a wide range of microorganisms. Nevertheless, the biogeography of marine viruses has been slower to emerge. Here we investigate biogeographic patterns of marine cyanophages that infect Synechococcus sp. WH7803 across multiple spatial and temporal scales. We compared cyanophage myoviral communities from nine coastal sites in Southern New England (SNE), USA, one site in Long Island NY, and four sites from Bermudas inshore waters by assaying cyanophage isolates using the myoviral g43 DNA polymerase gene. Cyanophage community composition varied temporally at each of the sites. Further, 6 years of sampling at one Narragansett Bay site revealed annual seasonal variations in community composition, driven by the seasonal reoccurrence of specific viral taxa. Although the four Bermuda communities were similar to one another, they were significantly different than the North American coastal communities, with almost no overlap of taxa between the two regions. Among the SNE sites, cyanophage community composition also varied significantly and was correlated with the body of water sampled (e.g. Narragansett Bay, Cape Cod Bay, Vineyard Sound), although here, the same viral taxa were found at multiple sites. This study demonstrates that marine cyanophages display striking seasonal and spatial biogeographic patterns.	2013	15	10.1111/1462-2920.12062
Sintes, E; Bergauer, K; De Corte, D; Yokokawa, T; Herndl, GJ	Archaeal amoA gene diversity points to distinct biogeography of ammonia-oxidizing Crenarchaeota in the ocean	ENVIRONMENTAL MICROBIOLOGY	Mesophilic ammonia-oxidizing Archaea (AOA) are abundant in a diverse range of marine environments, including the deep ocean, as revealed by the quantification of the archaeal amoA gene encoding the alpha-subunit of the ammonia monooxygenase. Using two different amoA primer sets, two distinct ecotypes of marine Crenarchaeota Group I (MCGI) were detected in the waters of the tropical Atlantic and the coastal Arctic. The HAC-AOA ecotype (high ammonia concentration AOA) was approximate to 8000 times and 15 times more abundant in the coastal Arctic and the top 300m layer of the open equatorial Atlantic, respectively, than the LAC-AOA (low ammonia concentration AOA) ecotype. In contrast, the LAC-AOA ecotype dominated the lower meso- and bathypelagic waters of the tropical Atlantic (approximate to 50 times more abundant than the HAC-AOA) where ammonia concentrations are well below the detection limit using conventional spectrophotometric or fluorometric methods. Cluster analysis of the sequences from the clone libraries obtained by the two amoA primer sets revealed two phylogenetically distinct clusters. Taken together, our results suggest the presence of two ecotypes of archaeal ammonia oxidizers corresponding to the medium (1.24 mu M on average in the coastal Arctic) and low ammonia concentration (<0.01 mu M) in the shallow and the deep waters respectively.	2013	15	10.1111/j.1462-2920.2012.02801.x
Kirkham, AR; Lepere, C; Jardillier, LE; Not, F; Bouman, H; Mead, A; Scanlan, DJ	A global perspective on marine photosynthetic picoeukaryote community structure	ISME JOURNAL	A central goal in ecology is to understand the factors affecting the temporal dynamics and spatial distribution of microorganisms and the underlying processes causing differences in community structure and composition. However, little is known in this respect for photosynthetic picoeukaryotes (PPEs), algae that are now recognised as major players in marine CO2 fixation. Here, we analysed dot blot hybridisation and cloning-sequencing data, using the plastid-encoded 16S rRNA gene, from seven research cruises that encompassed all four ocean biomes. We provide insights into global abundance, alpha- and beta-diversity distribution and the environmental factors shaping PPE community structure and composition. At the class level, the most commonly encountered PPEs were Prymnesiophyceae and Chrysophyceae. These taxa displayed complementary distribution patterns, with peak abundances of Prymnesiophyceae and Chrysophyceae in waters of high (25: 1) or low (12: 1) nitrogen: phosphorus (N:P) ratio, respectively. Significant differences in phylogenetic composition of PPEs were demonstrated for higher taxonomic levels between ocean basins, using Unifrac analyses of clone library sequence data. Differences in composition were generally greater between basins (interbasins) than within a basin (intrabasin). These differences were primarily linked to taxonomic variation in the composition of Prymnesiophyceae and Prasinophyceae whereas Chrysophyceae were phylogenetically similar in all libraries. These data provide better knowledge of PPE community structure across the world ocean and are crucial in assessing their evolution and contribution to CO2 fixation, especially in the context of global climate change. The ISME Journal (2013) 7, 922-936; doi:10.1038/ismej.2012.166; published online 31 January 2013	2013	7	10.1038/ismej.2012.166
Logares, R; Lindstrom, ES; Langenheder, S; Logue, JB; Paterson, H; Laybourn-Parry, J; Rengefors, K; Tranvik, L; Bertilsson, S	Biogeography of bacterial communities exposed to progressive long-term environmental change	ISME JOURNAL	The response of microbial communities to long-term environmental change is poorly understood. Here, we study bacterioplankton communities in a unique system of coastal Antarctic lakes that were exposed to progressive long-term environmental change, using 454 pyrosequencing of the 16S rDNA gene (V3-V4 regions). At the time of formation, most of the studied lakes harbored marine-coastal microbial communities, as they were connected to the sea. During the past 20 000 years, most lakes isolated from the sea, and subsequently they experienced a gradual, but strong, salinity change that eventually developed into a gradient ranging from freshwater (salinity 0) to hypersaline (salinity 100). Our results indicated that present bacterioplankton community composition was strongly correlated with salinity and weakly correlated with geographical distance between lakes. A few abundant taxa were shared between some lakes and coastal marine communities. Nevertheless, lakes contained a large number of taxa that were not detected in the adjacent sea. Abundant and rare taxa within saline communities presented similar biogeography, suggesting that these groups have comparable environmental sensitivity. Habitat specialists and generalists were detected among abundant and rare taxa, with specialists being relatively more abundant at the extremes of the salinity gradient. Altogether, progressive long-term salinity change appears to have promoted the diversification of bacterioplankton communities by modifying the composition of ancestral communities and by allowing the establishment of new taxa. The ISME Journal (2013) 7, 937-948; doi:10.1038/ismej.2012.168; published online 20 December 2012	2013	7	10.1038/ismej.2012.168
Kuang, JL; Huang, LN; Chen, LX; Hua, ZS; Li, SJ; Hu, M; Li, JT; Shu, WS	Contemporary environmental variation determines microbial diversity patterns in acid mine drainage	ISME JOURNAL	A wide array of microorganisms survive and thrive in extreme environments. However, we know little about the patterns of, and controls over, their large-scale ecological distribution. To this end, we have applied a bar-coded 16S rRNA pyrosequencing technology to explore the phylogenetic differentiation among 59 microbial communities from physically and geochemically diverse acid mine drainage (AMD) sites across Southeast China, revealing for the first time environmental variation as the major factor explaining community differences in these harsh environments. Our data showed that overall microbial diversity estimates, including phylogenetic diversity, phylotype richness and pairwise UniFrac distance, were largely correlated with pH conditions. Furthermore, multivariate regression tree analysis also identified solution pH as a strong predictor of relative lineage abundance. Betaproteobacteria, mostly affiliated with the Ferrovum genus, were explicitly predominant in assemblages under moderate pH conditions, whereas Alphaproteobacteria, Euryarchaeota, Gammaproteobacteria and Nitrospira exhibited a strong adaptation to more acidic environments. Strikingly, such pH-dependent patterns could also be observed in a subsequent comprehensive analysis of the environmental distribution of acidophilic microorganisms based on 16S rRNA gene sequences previously retrieved from globally distributed AMD and associated environments, regardless of the long-distance isolation and the distinct substrate types. Collectively, our results suggest that microbial diversity patterns are better predicted by contemporary environmental variation rather than geographical distance in extreme AMD systems. The ISME Journal (2013) 7, 1038-1050; doi:10.1038/ismej.2012.139; published online 22 November 2012	2013	7	10.1038/ismej.2012.139
Martinez-Garcia, LB; Garcia, K; Hammer, EC; Vayssieres, A	Mycorrhiza for all: an under-earth revolution	NEW PHYTOLOGIST		2013	198	10.1111/nph.12239
