AU	TI	SO	AB	PY	VL	DI
Johnson, KP; Drown, DM; Clayton, DH	A data based parsimony method of cophylogenetic analysis	ZOOLOGICA SCRIPTA	Phylogenies of closely interacting groups, such as hosts and parasites, are seldom completely congruent. Incongruence can arise from biologically meaningful differences in the histories of the two groups, or can be generated by artifactual differences that are merely the result of incorrect phylogenies with weakly supported nodes. We present a method that distinguishes between these sources of incongruence and identifies lineages that are responsible for significant differences between phylogenies. We use the logic of conditional combination in that we first test for statistically significant incongruence using the partition homogeneity test. Then we remove all possible combinations of taxa until a non-significant result of this test is achieved. Finally, we construct a combined evidence phylogeny and then reposition the incongruent taxa. This method produces trees for final comparison using reconciliation methods, but it includes only as many incongruence events as can be statistically justified from the data sets. We apply this method to a host-parasite (gopher-louse) data set and identify many fewer incongruence events than do topology based analyses alone. Our method is broadly applicable to comparisons of phylogenies of interacting taxa, such as hosts and parasites, or mutualists. The method should also be useful for other problems involving comparisons of phylogenies, such as multiple gene trees or cladistic biogeography.	2001	30	10.1046/j.1463-6409.2001.00057.x
Wilkinson, DM	What is the upper size limit for cosmopolitan distribution in free-living microorganisms?	JOURNAL OF BIOGEOGRAPHY	A comparison of restate amoebae assemblages from the Arctic and Antarctic (areas of similar habitat a maximum distance apart) is used to try and answer the question What is the upper size limit for cosmopolitan distribution in free-living microbes? Species restricted to either the Arctic or Antarctic exhibited sizes up to 230 mum while the largest cosmopolitan species was 135 mum in size. Comparison of the restate assemblages using a multivariate classificatory technique (TWINSPAN) also suggested more restricted distribution for the larger species. There was a negative relationship between species size and number of sites at which it was recorded (r(s) = -0.261, P < 0.05), with all the more widespread species having a size of below 100 <mu>m. It is suggested that for restate amoebae cosmopolitan distributions become common below 100-150 mum. This suggests that most species of restate (indeed most free-living microbes) have low species richness because of lack of opportunities for allopatric speciation as most are below 100 Irm and so geographical isolation is unlikely. It is suggested that if this is correct, only the largest free-living microbes (> 150 mum) are likely to be of conservation concern because of their smaller ranges. However, I point out that currently different studies are giving very different answers to the question, how ubiquitous and species rich are free-living microbes? The subject requires further work to try and reconcile these different results.	2001	28	10.1046/j.1365-2699.2001.00518.x
Clark, JW; Hossain, S; Burnside, CA; Kambhampati, S	Coevolution between a cockroach and its bacterial endosymbiont: a biogeographical perspective	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	Cryptocercus are subsocial, xylophagous cockroaches that live in temperate forests. Like other cockroaches, Cryptocercus harbour endosymbiotic bacteria in their fat bodies. Two species of Cryptocercus occur in the palacarctic, one each in eastern Russia and south-central China. In the USA, there are five species: one in the north-west and four in the south-east. Little is known about the relationship between the Eurasian and North American Cryptocercus or the causes of the disjunct distribution. Here, a molecular phylogeny for six out of the seven Cryptocercus species and their endosymbionts is inferred in an attempt to understand the evolution and biogeography of the genus. Our analysis showed that the North American Cryptocercus are monophyletic, suggesting that a single colonization event was followed by vicariance. There was complete concordance between the host and endosymbiont phylogenetic trees. Divergence estimates based on endosymbiont DNA sequences suggested that the palaearctic and nearctic Cryptocercus diverged 70-115 million years (Myr) ago and the eastern- and western-USA species diverged 53-88 Myr ago. These divergence estimates were correlated with biogeographical events, and a hypothesis is presented to explain the current distribution of Cryptocercus. Our findings suggest that Cryptocercus has had a long evolutionary history dating back to the Jurassic.	2001	268	
Holmer, LE; Popov, LE; Koneva, SP; Bassett, MG	Special papers in palaeontology no. 65 - Cambrian - Early ordovician brachiopods from Malyi Karatau, the Western Balkhash Region, and Tien Shan, Central Asia	CAMBRIAN - EARLY ORDOVICIAN BRACHIOPODS FROM MALYI KARATAU, THE WESTERN BALKHASH REGION, AND TIEN SHAN, CENTRAL ASIA	Carbonate platform deposits of the Shabakty Group in the Malyi Karatau Range of southern Kazakhstan contain rich brachiopod faunas of early Cambrian (Botomian)-early Ordovician (Arenig) age. Seven biostratigraphically successive assemblages are defined across this interval. Four further discrete microbrachiopod assemblages occur in Middle-Upper Cambrian sequences of various adjacent Central Asian regions, including the Suukadyr Mountains of the southern Betpak-Dala Desert (Darbaza Formation), the western side of Lake Balkhash (Zhalgyz Formation), north-west Balkhash (Sarykumy Formation), the Kostek Range of North Tien Shan (Karagajly Formation), and the Moldotau Range in Central Tien Shan (Karadzhorga Formation). Linguliformean (organophosphatic-shelled) stocks are dominant, comprising 74 of the 88 described species. In a total of 55 identified genera, 47 are linguliformeans and eight are rhynchonelliformeans. Diencobolus is defined as a new linguliformean,genus, and there are 11 new species of linguliformeans, referred to the lingulides Notiobolus indefinitus, Canalilatus? major, Mirilingula postuma, Diencobolus simplex, Canthylotreta atasuica, Dactylotreta septata, Picnotreta karakichiensis, Stilpnotreta minuta, Pomeraniotreta obtusa, Kleithriatreta kostekensis, and Eoscaphelasma? delicata. Twenty-four taxa are described under open nomenclature. Brachiopods from different segments of the Central Asian tectonic collage have different biogeographical signatures. In the early Cambrian, Malyi Karatau was probably part of the Yangtse Plate (South China). Middle Cambrian affinities were with East Gondwana (eastern Australia), but by the end of the mid Cambrian westward drift introduced links with Baltica and Laurentia. Balkhash and Tien Shan terranes retained East Gondwanan relationships throughout the Cambrian.	2001		
Mitchell, EAD; Gilbert, D; Butler, A; Grosvernier, P; Albinsson, C; Rydin, H; Heijmans, MMPD; Hoosbeek, MR; Greenup, A; Foot, J; Saarinen, T; Vasander, H; Gobat, JM	Can testate amoebae (Protozoa) and other micro-organisms help to overcome biogeographic bias in large scale global change research?	GLOBAL CHANGE AND PROTECTED AREAS	To monitor global change, large scale long term studies are needed. Such studies often focus on vegetation, but most plant species have limited distribution areas. Micro-organisms by contrast are mostly cosmopolitan in their distributions. To study the relationships between organisation groups, we analysed the testate amoebae (Protozoa), vegetation, and water chemistry of five Sphagnum peatlands across Europe. Inter-site differences were more pronounced for the vegetation than for testate amoebae species assemblage. Testate amoebae represent a useful tool in multi-site studies and environmental monitoring of peatlands because: 1) the number of species is much higher than for plants, 2) most species are cosmopolitan and are therefore less affected by biogeographical distribution patterns than plants; thus differences in restate amoebae assemblages can be interpreted primarily in terms of ecology, 3) restate amoebae can be used to analyse and monitor small scale (cm) gradients that play a major role in the functioning of peatland ecosystems. We further studied the effect of elevated CO2 on microbial communities in the same peatlands. Elevated COL increased the biomass of heterotrophic bacteria and decreased the biomass of medium size protozoa (mostly small restate amoebae). These effects suggest changes in community functioning that may have feedback effects on other components of the ecosystem.	2001	9	
Saavedra, B; Simonetti, JA	New records of Dromiciops gliroides (Microbiotheria : Microbiotheriidae) and Geoxus valdivianus (Rodentia : Muridae) in central Chile: their implications for biogeography and conservation	MAMMALIA		2001	65	
Cho, JC; Tiedje, JM	Biogeography and degree of endemicity of fluorescent Pseudomonas strains in soil	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	Fluorescent Pseudomonas strains were isolated from 38 undisturbed pristine soil samples from 10 sites on four continents, A total of 248 isolates were confirmed as Pseudomonas sensu stricto by fluorescent pigment production and group-specific 16S ribosomal DNA (rDNA) primers, These isolates were analyzed by three molecular typing methods with different levels of resolution: 16S rDNA restriction analysis (ARDRA), 16S-23S rDNA intergenic spacer-restriction fragment length polymorphism (ITS-RFLP) analysis, and repetitive extragenic palindromic PCR genomic fingerprinting with a BOX primer set (BOX-PCR), All isolates showed very similar ARDRA patterns, as expected. Some ITS-RFLP types were also found at every geographic scale, although some ITS-RFLP types were unique to the site of origin, indicating weak endemicity at this level of resolution. Using a similarity value of 0.8 or more after cluster analysis of BOX-PCR fingerprinting patterns to define the same genotypes, we identified 85 unique fluorescent Pseudomonas genotypes in our collection, There were no overlapping genotypes between sites as well as continental regions, indicating strict site endemism, The genetic distance between isolates as determined by degree of dissimilarity in BOX-PCR patterns was meaningfully correlated to the geographic distance between the isolates sites of origin, Also, a significant positive spatial autocorrelation of the distribution of the genotypes was observed among distances of <197 km, and significant negative autocorrelation was observed between regions. Hence, strong endemicity of fluorescent Pseudomonas genotypes was observed, suggesting that these heterotrophic soil bacteria are not globally mixed.	2000	66	10.1128/AEM.66.12.5448-5456.2000
Vincent, WF	Evolutionary origins of Antarctic microbiota: invasion, selection and endemism	ANTARCTIC SCIENCE	Increasing interest in the ecological roles, conservation and biotechnological potential of Antarctic microbiota has focused attention on their biodiversity and evolutionary origins. Antarctic microbial ecosystems provide useful models for general questions in evolutionary ecology given the relative isolation of the South Polar Region, the severe biological constraints imposed by the polar environment, and the absence of higher plants and animals in some Antarctic habitats. Sealed environments such as Lake Vostok and the overlying East Antarctic ice sheet provide unique, natural culture collections for studying microorganisms that have been isolated from the global gene pool over timescales of evolutionary significance. Most Antarctic environments, however, continue to receive microbial propagules from outside the region, as indicated by spore trap data, the microflora found in Antarctic snow and ice, the colonising taxa at geothermal sites, and the high frequency of apparently cosmopolitan species in most habitats. Differences in environmental stability and selection pressure among environments are likely to influence the degree of adaptive radiation and microbial endemism. The latter seems greater in the Southern Ocean by comparison with non-marine ecosystems of Antarctica, although there is some evidence of endemic species in highly specialised niches on the continent such. as in the endolithic habitat and saline lakes. Analytical techniques such as 16S rDNA sequencing and DNA-DNA hybridisation are beginning to provide new insights into the genetic affinities and biodiversity of Antarctic microbiota, and are leading to a more rigorous evaluation of microbial endemism.	2000	12	
Vogel, K; Gektidis, M; Golubic, S; Kiene, WE; Radtke, G	Experimental studies on microbial bioerosion at Lee Stocking Island, Bahamas and One Tree Island, Great Barrier Reef, Australia: implications for paleoecological reconstructions	LETHAIA	Different kinds of experimental calcareous substrates were exposed at Lee Stocking Island (Bahamas) and One Tree Island (Great Barrier Reef, Australia) to study which endolithic bacteria, algae and fungi contribute to bioerosion and what their bioerosion rates are. The sites at Lee Stocking Island were several leeward shallow water and several windward shallow and deep-water positions (from the Acropora palmata reef at 2 m down to 275 m depth). At One Tree Island, the experiments were conducted in patch reefs treated with P and N to study the influence of mineral nutrients on bioerosion. The exposure periods ranged from 1 week to 2 years. The micritic carbonate substrates exposed on Lee Stocking Island contained 6 genera with 15 species of cyanobacteria, green and red algae, and different kinds of microendolithic heterotrophs. The mean values of bioerosion rates measured between 1 to 2 g/m(2)/y at 275 m and 520 g/m(2)/y at one of the leeward sites. The composition of the endolithic community and the bioerosion rates changed over time. At One Tree Island, shell pieces of Tridacna were used as substrate exposed for 5 months to endolith activity. Five genera and 6 species of cyanobacteria, green and red algae and different kinds of heterotrophic microendoliths were found with bioerosion rates of 20-30 g/m(2)/y. There are differences in abundance of taxa between Lee Stocking Island and One Tree Island. The introduction of nutrients had no apparent impact on the microborer community. Controlling factors for the distribution and abundance of microborers are mainly light, but also the kind of substrate and, possibly, the biogeographic position. The results support the paleoecological importance of microendoliths.	2000	33	
Hagstrom, A; Pinhassi, J; Zweifel, UL	Biogeographical diversity among marine bacterioplankton	AQUATIC MICROBIAL ECOLOGY	The phylogenetic diversity of bacteria isolated on solid media from the Baltic Sea, Mediterranean Sea, Southern California Eight, Skagerrak, Weddell Sea (ice) and Andaman Sea was investigated by means of 16S rRNA gene sequence analysis. Of the 128 sequenced isolates, 52% showed similarity on the species level to previously reported bacteria, while as many as 18% showed a sequence similarity below 93%, which in the closest case would represent difference at the genus level. A majority of the isolated gamma-Proteobacteria could be assigned to known species, while half of the alpha-Proteobacteria were only identified to the genus level. Bacteria affiliated with the Flexibacter-Cytophaga-Bacteroides phylum showed the lowest levels of similarity to previously sequenced bacteria, mainly representing novel genera. Closely related isolates most often originated from the same geographic area. Nevertheless, our data also demonstrated that most genera have closely related representatives widely distributed between different sea areas. Isolates related to environmental clones, with a sequence similarity above the tentative genus level, were found in 51 cases, of which 17 were more similar to clones than to cultured bacteria. From this result we concluded that a large proportion of the great species richness of marine bacteria, found by culture-independent techniques, is likely to be verified through information from live and functional bacteria.	2000	21	10.3354/ame021231
Gebruk, AV; Chevaldonne, P; Shank, T; Lutz, RA; Vrijenhoek, RC	Deep-sea hydrothermal vent communities of the Logatchev area (14 degrees 45  N, Mid-Atlantic Ridge): diverse biotopes and high biomass	JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM	Results from recent biological studies (including three Alvin dives in July 1997) of the southernmost deep-sea hydrothermal area known on the Mid-Atlantic Ridge (MAR), the Logatchev hydrothermal area, are described. The: Logatchev; area includes three vent fields, each with a different geological setting corresponding to: (1) a large sulphide mound with smoking craters; (2) an active chimney complex (known as Irina-2); and (3) a diffuse flow through soft sediment (Anyas Garden). Hydrothermal communities found at these fields differ considerably: Anyas Garden is dominated by vesicomyid clams, Ectenagena sp. aff. kaikoi, Irina-2 by mytilid mussels, Bathymodiolus sp. aff. puteoserpentis, with swarms of shrimps and other rich associated fauna, whereas on the main mound the fauna as a whole is less abundant and less diverse. This is the first record of a living clam population on the MAR. Other bivalves found on the clam field included thyasirids, Thyasira (Parathyasira) spp., not reported previously from deep-sea hot vent communities. The biomass on the mussel bed at Irina-2 exceeds 70 kg m(-2) (wet weight with shells) and is the highest known on the MAR. The large shrimp population at Irina-2 includes swarms of Rimicaris exoculata. A diverse shrimp fauna (including a new species Alvinocaris so. aff. muricola) on the mussel bed is dominated by Mirocaris keldyshi. Overall the Logatchev area is dominated by mussels which may be attributable to the presence of both methane-oxidizing (dominant type) and sulphur-oxidizing bacterial symbionts in their gills. The diversity of vent organisms and biotopes at Logatchev appears to be the highest on the MAR.	2000	80	10.1017/S0025315499002088
Rapoport, EH	Remarks on the biogeography of land invasions	REVISTA CHILENA DE HISTORIA NATURAL	The percentage of exotic plant species (PES) at large geographic scales is presented in form of political maps (Texas and North America) and of isoline maps (Great Britain). in the latter case it is possible to visualize that higher proportions of alien invaders are present in urban and industrial areas as well as in maritime ports rather than in agricultural lands. Consequently, it is possible to predict that the ratio of urban to agricultural species will continue to increase in the future. Based on a survey of 200 world floras, a multiple regression analysis is presented in order to determine the importance of different factors in the yield of PES values. The contribution to the total variance was: disturbance degree 55 %; total species richness 14%; insularity 9%, and latitude 2%. Neither the mean annual precipitation nor the mean annual temperature showed a significant contribution to the total variance. The predominance of Europe as the main deliverer of weeds to other temperate regions in the world has been attributed to the aggressive or imperialistic geopolitics of this region, and to the construction of the first international oceanic fleet. Then are reasons to believe, however, that the great size of Eurasia also played a role in the success of its weedy invasive flora. Since several authors found a weak positive correlation between the radial rate of dispersal and the invading success in plants, a table collecting 153 data allowed a first, tentative comparison among different taxa. The mean dispersal rates were 64.2 for microorganisms; 48.5 for invertebrates, 17.2 for vertebrates, 6.9 for plants, and 0.19 km/yr for palynological registers. A discussion about the significance of these results is included. An alternative way to compare invasive ability, especially among agricultural pests, is by means of an index of cosmopolitanism (C*) which varied as follows: 0.642 for phytopathogens, 0.439 for insects and 0.259 for weeds. Weeds are 15 times, agricultural insects 26 times and phytopathogens 37 times more cosmopolitan than, say, common mammals, taken as an example for comparison. Finally, although animals (invertebrates plus vertebrates) show a higher mean dispersal rate than plants (field observations plus ancient pollen registers), it seems that animals are better colonizers of pristine or scarcely disturbed communities, while plants are more successful in anthropic habitats.	2000	73	
Lee, WJ; Patterson, DJ	Heterotrophic flagellates (Protista) from marine sediments of Botany Bay, Australia	JOURNAL OF NATURAL HISTORY	Heterotrophic flagellates (protozoa) occurring in the marine sediments at Botany Bay, Australia are reported. Among the 87 species from 43 genera encountered in this survey are 13 new taxa: Cercomonas granulatus n. sp., Clautriavia cavus n. sp., Heteronema larseni n. sp., Notosolenus adamas n. sp., Notosolenus brothernis n. sp., Notosolenus hemicircularis n. sp., Notosolenus lashue n, sp., Notosolenus pyriforme n. sp., Petalomonas intortus n. sp., Petalomonas iugosus n. sp., Petalomonas labrum n. sp., Petalomonas planus n. sp. and Petalomonas virgatus n. sp.: and seven new combinations, Carpediemonas bialata n. comb., Dinema platysomum n. comb., Petalomonas calycimonoides nom. nov., Petalomonas christeni nom. nov., Petalomonas physaloides n. comb., Petalomonas quinquecarinata n. comb. and Petalomonas spinifera a n. comb. Most flagellates described here appear to be cosmopolitan. We are unable to assess if the new species are endemic because of the lack of intensive studies elsewhere.	2000	34	10.1080/002229300299435
Wilkinson, DM; Davis, SR	Rapid assessments of microbial biodiversity using relationships between genus and species richness. Studies on testate amoebae	ACTA PROTOZOOLOGICA	This study demonstrates a high correlation between species richness and genera richness for testate amoebae, both for modem biogeographical data sets and a paleontological data set. Such patterns have previously been described for many groups of multicellular organisms, such a relationship may not have been expected for testate due to the plasticity of morphological phenotypes. It suggests a possible method for rapid assessments of microbial diversity which could be of particular use to general ecologists working in environmental assessment or paleoecological studies.	2000	39	
Di Meo, CA; Wilbur, AE; Holben, WE; Feldman, RA; Vrijenhoek, RC; Cary, SC	Genetic variation among endosymbionts of widely distributed vestimentiferan tubeworms	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	Vestimentiferan tubeworms thriving in sulfidic deep-sea hydrothermal vents and cold seeps are constrained by their nutritional reliance on chemoautotrophic endosymbionts. In a recent phylogenetic study using 16S ribosomal DNA, we found that endosymbionts from vent and seep habitats form two distinct clades,vith little variation within each clade. In the present study, we used two different approaches to assess the genetic variation among biogeographically distinct vestimentiferan symbionts, DNA sequences were obtained for the noncoding, internal transcribed spacer (ITS) regions of the rRNA operons of symbionts associated with six different genera of vestimentiferan tubeworms. ITS sequences from endosymbionts of host genera collected from different habitats and widely distributed vent sites were surprisingly conserved. Because the ITS region was not sufficient for distinguishing endosymbionts from different habitats or locations, we used a DNA fingerprinting technique, repetitive extragenic-palindrome PCR (REP-PCR), to reveal differences in the distribution of repetitive sequences in the genomes of the bacterial endosymbionts. Most of the endosymbionts displayed unique REP-PCR patterns. A cladogram generated from these fingerprints reflected relationships that may be influenced by a variety of factors, including host genera, geographic location, and bottom type.	2000	66	10.1128/AEM.66.2.651-658.2000
Andrews, JH; Harris, RF	The ecology and biogeography of microorganisms of plant surfaces	ANNUAL REVIEW OF PHYTOPATHOLOGY	The vast surface of the plant axis, stretching from root tips occasionally buried deeply in anoxic sediment, to apical meristems held far aloft, provides an extraordinarily diverse habitat for microorganisms. Each zone has to a greater or lesser extent its own cohort of microorganisms, in aggregate comprising representatives from all three primary domains of life-Bacteria, Archaea, and Eucarya. While the plant sets the stage for its microbial inhabitants, they, in turn, have established varied relationships with their large partner. These associations range from relatively inconsequential (transient epiphytic saprophytes) to substantial (epiphytic commensals, mutualistic symbionts, endophytes, or pathogens). Through recent technological breakthroughs, a much better perspective is beginning to emerge on the nature of these relationships, but still relatively little is known about the role of epiphytic microbial associations in the life of the plant.	2000	38	10.1146/annurev.phyto.38.1.145
Roig-Junent, S	The subtribes and genera of the tribe Broscini (Coleoptera : Carabidae): Cladistic analysis, taxonomic treatment, and biogeographical consideration	BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY	Phylogenetic relationships of the genera of the tribe Broscini (Carabidae) are postulated based on cladistic methods. Seventy-three morphological characters were examined in 88 species, arranged in 41 genera and subgenera, and with the related tribes Melaenini and Apotomini as outgroups. In all the obtained cladograms, the genera are grouped in five clades recognized as the basis for a new subtribal classification: the Oriental-Palearctic-Neotropical Axonyina, new subtribe (type genus, Axonya Andrewes) with 3 genera; the Holarctic-Oriental subtribe Broscina (type genus Broscus Panzer) with 9 genera; the south temperate Australian-Neotropical Nothobroscina new subtribe (type genus Nothobroscus Roig-Junent and Ball) with 10 genera; the south temperate Neotropical Barypina (type genus Barypus Dejean) with 2 genera; and the south temperate Australian-Neotropical Creobiina (type genus Creobius Guerin-Meneville) with Il genera. Species groups within diverse genera Barypus, Eurylychnus Bates, and Promecoderus Dejean were treated as terminal units to test monophyly of these genera. Results of the analysis show that only Promecoderus is not monophyletic, as presently structured. Keys and diagnoses are provided for the genera of Broscini, and all taxonomically important structures are illustrated. Genital features of males and females are described for the first time for several genera. The barypine genus Microbarypus, with its type species M. silvicola (type locality Alto Queulat, Aisen, Chile) is described as new. The species Percosoma concolor Sloane, P. substriatum Moore, and P. montanum Castelnau are transferred to the genus Chylnus. Type species are designated for Adotela Castelnau (Adotela concolor Castelnau), Gnathoxys Westwood (Gnathoxys granularis Westwood), and Cerotalis Castelnau (Cerotalis substriata Castelnau). The four main biogeographical hypotheses proposed to explain Broscini distribution are discussed. Recent discovery of new Neotropical genera, as Nothobroscus Roig-Junent and Bah and Rawlinsius Davidson and Ball, together with the phylogeny of Broscini, lead to a different biogeographic hypothesis. Broscini can be considered a Pangaeic tribe originating in lower Jurassic times when there was a land connection between South America and North America on the Pacific margin. In broad terms, the biogeographic pattern of Broscini may be explained by the current hypothesis of the breakup of Pangaea.	2000		
Burnell, AM; Stock, SP	Heterorhabditis, Steinernema and their bacterial symbionts - lethal pathogens of insects	NEMATOLOGY	The entomopathogenic nematodes (EPN) Heterorhabditis and Steinernema together with their symbiont bacteria Photorhabdus and Xenorhabdus, respectively, are obligate and lethal parasites of insects. EPN can provide effective biological control of some important lepidopteran, dipteran and coleopteran pests of commercial crops and they are amenable to large-scale culture in liquid fermenters. They are unique among rhabditids in having a symbiotic relationship with an enteric bacterium species. The bacterial symbiont is required to kill the insect host and to digest the host tissues, thereby providing suitable nutrient conditions for nematode growth and development. This review describes the general biology of EPN and their symbionts and gives an overview of studies to date on EPN biodiversity, biogeography and phylogeny. The impetus for research in EPN and their symbionts has come about because of their biological control potential, with much of the focus in EPN research having been on applied aspects relating to pest control. However EPN and their symbionts are increasingly being viewed as exciting subjects for basic research in the areas of ecology biodiversity, evolution, biochemistry, symbiosis and molecular genetics. Much progress has been made over the past 20 years in our understanding of the basic biology and genetics of EPN and their symbionts. We are now entering a new phase in which the tools of molecular genetics are being increasingly used to address a range of biological questions in EPN research. The knowledge gained from this endeavour should ensure that EPN will become even more effective biopesticides and should also ensure that EPN and their symbionts gain prominence as unique and intrinsically interesting biological systems.	2000	2	10.1163/156854100508872
Antezana, T	Plankton of Southern Chilean fjords: trends and linkages	SCIENTIA MARINA	The present paper compiles and reviews past and recent results from Magellan and Fuegian fjords for an overview of the planktonic assemblage there. It first examines linkages to local, adjacent and remote environments. The plankton assemblage presents deviations from the biota of the Magellan biogeographic Province, where the occasional presence of Antarctic species is related to oceanographic phenomena at the Polar Front. Complex bathymetric and hydrographic features within the fjords suggest that the plankton is rather isolated. Adaptations and constraints for population survival, and the role of diel migrators and gregarious zooplankters with regard to bentho-pelagic coupling are discussed. Results on seasonal differences in the plankton of the largest and most isolated basin of the Strait of Magellan are compiled. In spring the plankton was dominated by large diatoms suggesting a short food chain where most of the phytoplankton bloom goes to the bottom, to the meroplankton and to a few dominant holoplankters. In summer, the phytoplankton was dominated by pico- and nanophytoplankton suggesting a more complex food web mediated by a bacterial loop. High abundance of holo- and meroplanktonic larvae coincided with spring blooming conditions.	1999	63	
Eggleton, P; Homathevi, R; Jones, DT; MacDonald, JA; Jeeva, D; Bignell, DE; Davies, RG; Maryati, M	Termite assemblages, forest disturbance and greenhouse gas fluxes in Sabah, East Malaysia	PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES	A synthesis is presented of sampling work conducted under a UK government-funded Darwin Initiative grant undertaken predominantly within the Danum Valley Conservation Area (DVCA), Sabah, East Malaysia. The project concerned the assemblage structure, gas physiology and landscape gas fluxes of termites in pristine and two ages of secondary, dipterocarp forest. The DVCA termite fauna is typical of the Sunda region, dominated by Termes-group soil-feeders and Nasutitermitinae. Selective logging appears to have relatively little effect on termite assemblages, although soil-feeding termites may be moderately affected by this level of disturbance. Species composition changes, but to a small extent when considered against the background level of compositional differences within the Sunda region. Physiologically the assemblage is very like others that have been studied, although there are some species that do not fit on the expected body size-metabolic rate curve. As elsewhere, soil-feeders and soil-wood interface-feeders tend to produce more methane. As with the termite assemblage characteristics, gross gas and energy fluxes do not differ significantly between logged and unlogged sites. Although gross methane fluxes are high, all the soils at DVCA were methane sinks, suggesting that methane oxidation by methanotrophic bacteria was a more important process than methane production by gut archaea. This implies that methane production by termites in South-East Asia is not contributing significantly to the observed increase in levels of methane production worldwide. Biomass density species richness, clade complement and energy flow were much lower at DVCA than at a directly comparable site in southern Cameroon. This is probably due to the different biogeographical histories of the areas.	1999	354	10.1098/rstb.1999.0521
Rothschild, LJ	The influence of UV radiation on protistan evolution	JOURNAL OF EUKARYOTIC MICROBIOLOGY	Utraviolet radiation has provided an evolutionary challenge to life on Earth. Recent increases in surficial ultraviolet B fluxes have focused attention on the role of UV radiation in protistan ecology, cancer, and DNA damage. Exploiting this new wealth of data, I examine the possibility that ultraviolet radiation may have played a significant role in the evolution of the first eukaryotes, that is, protists. Protists probably arose well before the formation of a significant ozone shield, and thus were probably subjected to substantial ultraviolet A, ultraviolet B, and ultraviolet C fluxes early in their evolution. Evolution consists of the generation of heritable variations and the subsequent selection of these variants. Ultraviolet radiation has played a role both as a mutagen and as a selective agent. In its role as a mutagen, it may have been crucial in the origin of sex and as a driver for molecular evolution. As a selective agent, its influence has been broad. Discussed in this paper are the influence of ultraviolet radiation on biogeography, photosynthesis, and desiccation resistance.	1999	46	10.1111/j.1550-7408.1999.tb06074.x
Childs, JE; Ellis, BA; Nicholson, WL; Kosoy, M; Sumner, JW	Shared vector-borne zoonoses of the Old World and New World: home grown or translocated?	SCHWEIZERISCHE MEDIZINISCHE WOCHENSCHRIFT	Humans inhabiting the Old World and New World share a wide variety of pathogens. Processes that result in the disjunct biogeographic distribution of pathogens with common vertebrate reservoirs or vectors are more difficult to unravel than those influencing the distribution of infections spread only through human-to-human transmission. The origins of species and complexes of tick-borne bacteria are unclear. The agent of Lyme borreliosis may have speciated in the New World following geographical isolation of ticks harboring ancestral spirochetes; the subsequent spread to Europe of B. burgdorferi sensu stricto may have occurred within historical times. Other tick-borne agents, such as the ehrlichiae causing human granulocytic ehrlichiosis, are genetically very similar in the Old World and New World. As the taxonomic distinctions among these related agents of human and veterinary importance appear increasingly blurred, the processes leading to the current discontinuous geographic distributions will also become the source of continuing speculation. Accumulating data suggest an Old World origin for a group of bacteria that include B. elizabethae, a human pathogen first identified from the New World. The potential public health significance of these newly described organisms is undefined, but of international interest as their vertebrate reservoir has been introduced throughout the world.	1999	129	
Moeseneder, MM; Arrieta, JM; Muyzer, G; Winter, C; Herndl, GJ	Optimization of terminal-restriction fragment length polymorphism analysis for complex marine bacterioplankton communities and comparison with denaturing gradient gel electrophoresis	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	The potential of terminal-restriction fragment length polymorphism (T-RFLP) and the detection of operational taxonomic units (OTUs) by capillary electrophoresis (CE) to characterize marine bacterioplankton communities was compared with that of denaturing gradient gel electrophoresis (DGGE), A protocol has been developed to optimize the separation and detection of OTUs between 20 and 1,632 bp by using CE and laser-induced fluorescence detection. Additionally, we compared T-RFLP fingerprinting to DGGE optimized for detection of less abundant OTUs. Similar results were obtained with both fingerprinting techniques, although the T-RFLP approach and CE detection of OTUs was more sensitive, as indicated by the higher number of OTUs detected. We tested the T-RFLP fingerprinting technique on complex marine bacterial communities by using the 16S rRNA gene and 16S rRNA as templates for PCR. Samples from the Northern and Middle Adriatic Sea and from the South and North Aegean Sea were compared, Distinct clusters were identifiable for different sampling sites. Thus, this technique is useful for rapid evaluation of the biogeographical distribution and relationships of bacterioplankton communities.	1999	65	
