AU	TI	SO	AB	PY	VL	DI
Rodrigues, JLM; Pellizari, VH; Mueller, R; Baek, K; Jesus, ED; Paula, FS; Mirza, B; Hamaoui, GS; Tsai, SM; Feigl, B; Tiedje, JM; Bohannan, BJM; Nusslein, K	Conversion of the Amazon rainforest to agriculture results in biotic homogenization of soil bacterial communities	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	The Amazon rainforest is the Earths largest reservoir of plant and animal diversity, and it has been subjected to especially high rates of land use change, primarily to cattle pasture. This conversion has had a strongly negative effect on biological diversity, reducing the number of plant and animal species and homogenizing communities. We report here that microbial biodiversity also responds strongly to conversion of the Amazon rainforest, but in a manner different from plants and animals. Local taxonomic and phylogenetic diversity of soil bacteria increases after conversion, but communities become more similar across space. This homogenization is driven by the loss of forest soil bacteria with restricted ranges (endemics) and results in a net loss of diversity. This study shows homogenization of microbial communities in response to human activities. Given that soil microbes represent the majority of biodiversity in terrestrial ecosystems and are intimately involved in ecosystem functions, we argue that microbial biodiversity loss should be taken into account when assessing the impact of land use change in tropical forests.	2013	110	10.1073/pnas.1220608110
Soininen, J; Kongas, P	Analysis of nestedness in freshwater assemblages-patterns across species and trophic levels	FRESHWATER SCIENCE	Nestedness measures the degree to which species assemblages are proper subsets of larger assemblages within a metacommunity. We analyzed nestedness in 20 freshwater data sets, each for a single metacommunity within a drainage basin. First, we examined the degree of nestedness across local assemblages and identified major environmental correlates of nestedness at sites. Second, we examined whether nestedness showed concordance among trophic levels. Third, we examined whether nested and idiosyncratic species (i.e., species that have unpredictable gaps in their distribution) differed ecologically and showed dissimilar distribution patterns along geographical and environmental gradients. Degrees of nestedness, obtained using a metric by Almeida-Neto et al. (2008), ranged from 22.9 to 57.0, with 11 matrices showing significant nestedness. Lake bacteria had a higher degree of nestedness than did phytoor zooplankton. The degree of nestedness was related mainly to water temperature, conductivity, and trophic status of the water, results suggesting that habitat quality may be an important predictor of nestedness, but was only weakly concordant among trophic levels within metacommunities. However, averaged across all metacommunities, nestedness values between phytoplankton and zooplankton and between phytoplankton and bacteria were positively correlated. Nested and idiosyncratic species did not differ in their spatial and environmental distribution patterns. Freshwater planktonic assemblages were characterized by a relatively low degree of nestedness. The low congruence in nestedness among trophic levels suggests that assemblages typically show independent gradients of nestedness. This result indicates that assemblages respond dissimilarly to driving forces, such as habitat quality, or that nestedness in freshwaters might be related to stochastic colonization. Conserving only the most diverse sites may not protect rare species because of the relatively low degree of nestedness in fresh waters.	2012	31	10.1899/12-043.1
Shade, A; Read, JS; Youngblut, ND; Fierer, N; Knight, R; Kratz, TK; Lottig, NR; Roden, EE; Stanley, EH; Stombaugh, J; Whitaker, RJ; Wu, CH; McMahon, KD	Lake microbial communities are resilient after a whole-ecosystem disturbance	ISME JOURNAL	Disturbances act as powerful structuring forces on ecosystems. To ask whether environmental microbial communities have capacity to recover after a large disturbance event, we conducted a whole-ecosystem manipulation, during which we imposed an intense disturbance on freshwater microbial communities by artificially mixing a temperate lake during peak summer thermal stratification. We employed environmental sensors and water chemistry analyses to evaluate the physical and chemical responses of the lake, and bar-coded 16S ribosomal RNA gene pyrosequencing and automated ribosomal intergenic spacer analysis (ARISA) to assess the bacterial community responses. The artificial mixing increased mean lake temperature from 14 to 20 degrees C for seven weeks after mixing ended, and exposed the microorganisms to very different environmental conditions, including increased hypolimnion oxygen and increased epilimnion carbon dioxide concentrations. Though overall ecosystem conditions remained altered (with hypolimnion temperatures elevated from 6 to 20 degrees C), bacterial communities returned to their pre-manipulation state as some environmental conditions, such as oxygen concentration, recovered. Recovery to pre-disturbance community composition and diversity was observed within 7 (epilimnion) and 11 (hypolimnion) days after mixing. Our results suggest that some microbial communities have capacity to recover after a major disturbance. The ISME Journal (2012) 6, 2153-2167; doi:10.1038/ismej.2012.56; published online 28 June 2012	2012	6	10.1038/ismej.2012.56
Michaud, AB; Sabacka, M; Priscu, JC	Cyanobacterial diversity across landscape units in a polar desert: Taylor Valley, Antarctica	FEMS MICROBIOLOGY ECOLOGY	Life in the Taylor Valley, Antarctica, is dominated by microorganisms, with cyanobacteria being key primary producers in the region. Despite their abundance and ecological importance, the factors controlling biogeography, diversity, dispersal of cyanobacteria in Taylor Valley and other polar environments are poorly understood. Owing to persistent high winds, we hypothesize that the cyanobacterial diversity across this polar landscape is influenced by aeolian processes. Using molecular and pigment analysis, we describe the cyanobacterial diversity present in several prominent habitats across the Taylor Valley. Our data show that the diversity of cyanobacteria increases from the upper portion of the valley towards the McMurdo Sound. This trend is likely due to the net transport of organisms in a down-valley direction, consistent with the prevailing orientation of high-energy, episodic fohn winds. Genomic analysis of cyanobacteria present in aeolian material also suggests that wind mixes the cyanobacterial phylotypes among the landscape units. Our 16S rRNA gene sequence data revealed that (1) many of the cyanobacterial phylotypes present in our study site are common in polar or alpine environments, (2) many operational taxonomic units (OTUs) (22) were endemic to Antarctica and (3) four OTUs were potentially endemic to the McMurdo Dry Valleys.	2012	82	10.1111/j.1574-6941.2012.01297.x
Finkel, OM; Burch, AY; Elad, T; Huse, SM; Lindow, SE; Post, AF; Belkin, S	Distance-Decay Relationships Partially Determine Diversity Patterns of Phyllosphere Bacteria on Tamarix Trees across the Sonoran Desert (vol 78, pg 6187, 2012)	APPLIED AND ENVIRONMENTAL MICROBIOLOGY		2012	78	10.1128/AEM.02505-12
Wetzel, CE; Bicudo, DD; Ector, L; Lobo, EA; Soininen, J; Landeiro, VL; Bini, LM	Distance Decay of Similarity in Neotropical Diatom Communities	PLOS ONE	Background: The regression of similarity against distance unites several ecological phenomena, and thus provides a highly useful approach for illustrating the spatial turnover across sites. Our aim was to test whether the rates of decay in community similarity differ between diatom growth forms suggested to show different dispersal ability. We hypothesized that the diatom group with lower dispersal ability (i.e. periphyton) would show higher distance decay rates than a group with higher dispersal ability (i.e. plankton). Methods/Principal findings: Periphyton and phytoplankton samples were gathered at sites distributed over an area of approximately 800 km length in the Negro River, Amazon basin, Brazil, South America (3 degrees 0800  S; 59 degrees 5430  W). Distance decay relationships were then estimated using distance-based regressions, and the coefficients of these regressions were compared among the groups with different dispersal abilities to assess our predictions. We found evidence that different tributaries and reaches of the Negro River harbor different diatom communities. As expected, the rates of distance decay in community similarity were higher for periphyton than for phytoplankton indicating the lower dispersal ability of periphytic taxa. Conclusions/Significance: Our study demonstrates that the comparison of distance decay relationships among taxa with similar ecological requirements, but with different growth form and thus dispersal ability provides a sound approach to evaluate the effects of dispersal ability on beta diversity patterns. Our results are also in line with the growing body of evidence indicating that microorganisms exhibit biogeographic patterns. Finally, we underscore that clumbing all microbial taxa into one group may be a flawed approach to test whether microbes exhibit biogeographic patterns.	2012	7	10.1371/journal.pone.0045071
Stegen, JC; Lin, XJ; Konopka, AE; Fredrickson, JK	Stochastic and deterministic assembly processes in subsurface microbial communities	ISME JOURNAL	A major goal of microbial community ecology is to understand the forces that structure community composition. Deterministic selection by specific environmental factors is sometimes important, but in other cases stochastic or ecologically neutral processes dominate. Lacking is a unified conceptual framework aiming to understand why deterministic processes dominate in some contexts but not others. Here we work toward such a framework. By testing predictions derived from general ecological theory we aim to uncover factors that govern the relative influences of deterministic and stochastic processes. We couple spatiotemporal data on subsurface microbial communities and environmental parameters with metrics and null models of within and between community phylogenetic composition. Testing for phylogenetic signal in organismal niches showed that more closely related taxa have more similar habitat associations. Community phylogenetic analyses further showed that ecologically similar taxa coexist to a greater degree than expected by chance. Environmental filtering thus deterministically governs subsurface microbial community composition. More importantly, the influence of deterministic environmental filtering relative to stochastic factors was maximized at both ends of an environmental variation gradient. A stronger role of stochastic factors was, however, supported through analyses of phylogenetic temporal turnover. Although phylogenetic turnover was on average faster than expected, most pairwise comparisons were not themselves significantly non-random. The relative influence of deterministic environmental filtering over community dynamics was elevated, however, in the most temporally and spatially variable environments. Our results point to general rules governing the relative influences of stochastic and deterministic processes across micro- and macro-organisms. The ISME Journal (2012) 6, 1653-1664; doi:10.1038/ismej.2012.22; published online 29 March 2012	2012	6	10.1038/ismej.2012.22
Finkel, OM; Burch, AY; Elad, T; Huse, SM; Lindow, SE; Post, AF; Belkin, S	Distance-Decay Relationships Partially Determine Diversity Patterns of Phyllosphere Bacteria on Tamrix Trees across the Sonoran Desert	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	Dispersal limitation in phyllosphere communities was measured on the leaf surfaces of salt-excreting Tamarix trees, which offer unique, discrete habitats for microbial assemblages. We employed 16S rRNA gene pyrosequencing to measure bacterial community dissimilarity on leaves of spatially dispersed Tamarix specimens in sites with uniform climatic conditions across the Sonoran Desert in the Southwestern United States. Our analyses revealed diverse bacterial communities with four dominant phyla that exhibited differential effects of environmental and geographic variables. Geographical distance was the most important parameter that affected community composition, particularly that of betaproteobacteria, which displayed a statistically significant, distance-decay relationship.	2012	78	10.1128/AEM.00888-12
Ragon, M; Fontaine, MC; Moreira, D; Lopez-Garcia, P	Different biogeographic patterns of prokaryotes and microbial eukaryotes in epilithic biofilms	MOLECULAR ECOLOGY	Microbial biogeography studies expend much effort in determining whether environmental selection or stochastic processes related to dispersal are more important in shaping community composition. While both types of factors are possibly influential, it is tacitly assumed that protists, or microbial eukaryotes in general, behave biogeographically as prokaryotes because of their small physical size. However, direct evidence for this in exactly the same environment and at the same phylogenetic depth is lacking. In this study, we compared the structure of both prokaryotic and eukaryotic components of microbial communities forming biofilms on mineral substrates in different geographic locations at the level of small-subunit (SSU) rRNA-based operational taxonomic units (OTUs). These microbial communities are subjected to strong environmental selection and contain significant proportions of extremophilic microorganisms adapted to desiccation and UV radiation. We find that the nature of the substrate as well as climatic variables and geography influences microbial community structure. However, constrained correspondence analyses and distancedecay curves showed that, whereas the substrate type was the most significant factor structuring bacterial communities, geographic location was the most influential factor for microbial eukaryote communities. Biological explanations implying a higher dispersal success for bacteria combined with more mobile lifestyles for predatory protists may underlie these different prokaryote versus microbial eukaryote biogeographic patterns.	2012	21	10.1111/j.1365-294X.2012.05659.x
Hanson, CA; Fuhrman, JA; Horner-Devine, MC; Martiny, JBH	Beyond biogeographic patterns: processes shaping the microbial landscape	NATURE REVIEWS MICROBIOLOGY	Recently, microbiologists have established the existence of biogeographic patterns among a wide range of microorganisms. The focus of the field is now shifting to identifying the mechanisms that shape these patterns. Here, we propose that four processes - selection, drift, dispersal and mutation - create and maintain microbial biogeographic patterns on inseparable ecological and evolutionary scales. We consider how the interplay of these processes affects one biogeographic pattern, the distance-decay relationship, and review evidence from the published literature for the processes driving this pattern in microorganisms. Given the limitations of inferring processes from biogeographic patterns, we suggest that studies should focus on directly testing the underlying processes.	2012	10	10.1038/nrmicro2795
De Bie, T; De Meester, L; Brendonck, L; Martens, K; Goddeeris, B; Ercken, D; Hampel, H; Denys, L; Vanhecke, L; Van der Gucht, K; Van Wichelen, J; Vyverman, W; Declerck, SAJ	Body size and dispersal mode as key traits determining metacommunity structure of aquatic organisms	ECOLOGY LETTERS	Relationships between traits of organisms and the structure of their metacommunities have so far mainly been explored with meta-analyses. We compared metacommunities of a wide variety of aquatic organism groups (12 groups, ranging from bacteria to fish) in the same set of 99 ponds to minimise biases inherent to meta-analyses. In the category of passive dispersers, large-bodied groups showed stronger spatial patterning than small-bodied groups suggesting an increasing impact of dispersal limitation with increasing body size. Metacommunities of organisms with the ability to fly (i.e. insect groups) showed a weaker imprint of dispersal limitation than passive dispersers with similar body size. In contrast, dispersal movements of vertebrate groups (fish and amphibians) seemed to be mainly confined to local connectivity patterns. Our results reveal that body size and dispersal mode are important drivers of metacommunity structure and these traits should therefore be considered when developing a predictive framework for metacommunity dynamics.	2012	15	10.1111/j.1461-0248.2012.01794.x
Chytry, M; Lososova, Z; Horsak, M; Uher, B; Cejka, T; Danihelka, J; Fajmon, K; Hajek, O; Jurickova, L; Kintrova, K; Lanikova, D; Otypkova, Z; Rehorek, V; Tichy, L	Dispersal limitation is stronger in communities of microorganisms than macroorganisms across Central European cities	JOURNAL OF BIOGEOGRAPHY	Aim It is generally believed that communities of small organisms, or those with small propagules, are structured mainly by local niche-based processes, and less by dispersal limitation. Conversely, weaker environmental and stronger spatial structure, indicating dispersal limitation, are expected to occur more frequently in communities of large organisms. However, this hypothesis has rarely been tested by comparing spatial and environmental effects across groups of organisms of different size (or with different size of propagules) sampled at the same set of sites. Here, we test it in urban environments. Location Thirty-two cities in 10 countries of Central Europe and Benelux. Methods We compared effects of spatial location and climate on species composition of different groups of organisms sampled in corresponding types of urban habitats. The studied groups were: (1) subaerial cyanobacteria and algae, (2) vascular plants, (3) land snails; and subgroups of vascular plants with different life form and dispersal mode, namely: (4) herbs, (5) animal-dispersed trees and shrubs, and (6) wind-dispersed trees and shrubs. Data were analysed by variation partitioning based on redundancy analysis (RDA) with principal coordinates of neighbour matrices (PCNM). Eighteen PCNM eigenvectors (expressing spatial effects) and mean annual temperature, JulyJanuary temperature difference and annual precipitation sum (expressing environmental effects) were used as explanatory variables. Results Pure effects of climate on species composition, indicating niche-based processes, were not significant for any group or subgroup of the studied organisms. In contrast, pure effects of space, indicating dispersal limitation, were significant for all groups and subgroups except herbs. Surprisingly, the community of cyanobacteria/algae possessed much stronger spatial structure independent of climate than communities of larger organisms, although cyanobacteria/algae had the lowest beta diversity among the studied cities. Main conclusions We hypothesize that the community of subaerial cyanobacteria/algae is structured by natural processes which involve dispersal limitation, whereas communities of urban plants and snails are influenced by human-assisted dispersal of their propagules between cities, which results in weaker dispersal limitation. Our study indicates that dispersal vectors can be more important for community structure than size of organisms or of their propagules.	2012	39	10.1111/j.1365-2699.2011.02664.x
Astorga, A; Oksanen, J; Luoto, M; Soininen, J; Virtanen, R; Muotka, T	Distance decay of similarity in freshwater communities: do macro- and microorganisms follow the same rules?	GLOBAL ECOLOGY AND BIOGEOGRAPHY	Aim An intensively debated issue in macroecology is whether unicellular organisms show biogeographic patterns different from those of macroorganisms. One aspect of this debate addresses beta diversity, that is, do microbial organisms exhibit distance-decay patterns similar to those of macroorganisms? And if so, is the decay of community similarity caused by spatially limited dispersal or by niche-related factors? We studied the community similarity of stream diatoms, macroinvertebrates and bryophytes across the same set of sites in relation to environmental and geographic distance. Location A geographical gradient of c. 1100 km in Finland. Methods We first identified the subset of environmental variables that produced the highest correlation with community similarities for each taxonomic group. Based on these variables, we used partial Mantel tests to separate the independent influences of environmental and geographical distance for distance decay of community similarity, separately for diatoms, bryophytes and macroinvertebrates. Finally, macroinvertebrates were divided into three groups based on their different dispersal categories and a partial Mantel test was used to assess whether each of these groups were differently affected by environmental versus geographic distance, i.e. is dispersal a key factor in tests of niche versus neutral models. Results The level of environmental control was by far the strongest for diatoms; however, all groups were controlled more by environmental factors than by limited dispersal. Macroinvertebrate species with low dispersal ability were significantly related to geographic distance, while more effective dispersers showed no relationship to geography but were instead strongly related to environmental distance. Main conclusions Our results suggest that patterns between macro- and microorganisms are not fundamentally different, but the level of environmental control varies according to dispersal ability. The relative importance of niche versus dispersal processes is not simply a function of organism size but other traits ( e. g. life-history type, dispersal capacity) may obscure this relationship.	2012	21	10.1111/j.1466-8238.2011.00681.x
Soininen, J	Macroecology of unicellular organisms - patterns and processes	ENVIRONMENTAL MICROBIOLOGY REPORTS	Macroecology examines the relationship between organisms and their environment at large spatial (and temporal) scales. Typically, macroecologists explain the large-scale patterns of abundance, distribution and diversity. Despite the difficulties in sampling and characterizing microbial diversity, macroecologists have recently also been interested in unicellular organisms. Here, I review the current advances made in microbial macroecology, as well as discuss related ecosystem functions. Overall, it seems that microorganisms suit surprisingly well to known species abundance distributions and show positive relationship between distribution and adundance. Microbial species-area and distance-decay relationships tend to be weaker than for macroorganisms, but nonetheless significant. Few findings on altitudinal gradients in unicellular taxa seem to differ greatly from corresponding findings for larger taxa, whereas latitudinal gradients among microorganisms have either been clearly evident or absent depending on the context. Literature also strongly emphasizes the role of spatial scale for the patterns of diversity and suggests that patterns are affected by species traits as well as ecosystem characteristics. Finally, I discuss the large role of local biotic and abiotic variables driving the community assembly in unicellular taxa and eventually dictating how multiple ecosystem processes are performed. Present review highlights the fact that most microorganisms may not differ fundamentally from larger taxa in their large-scale distribution patterns. Yet, review also shows that many aspects of microbial macroecology are still relatively poorly understood and specific patterns depend on focal taxa and ecosystem concerned.	2012	4	10.1111/j.1758-2229.2011.00308.x
Martiny, JBH; Eisen, JA; Penn, K; Allison, SD; Horner-Devine, MC	Drivers of bacterial beta-diversity depend on spatial scale	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	The factors driving beta-diversity (variation in community composition) yield insights into the maintenance of biodiversity on the planet. Here we tested whether the mechanisms that underlie bacterial beta-diversity vary over centimeters to continental spatial scales by comparing the composition of ammonia-oxidizing bacteria communities in salt marsh sediments. As observed in studies of macroorganisms, the drivers of salt marsh bacterial beta-diversity depend on spatial scale. In contrast to macroorganism studies, however, we found no evidence of evolutionary diversification of ammonia-oxidizing bacteria taxa at the continental scale, despite an overall relationship between geographic distance and community similarity. Our data are consistent with the idea that dispersal limitation at local scales can contribute to beta-diversity, even though the 16S rRNA genes of the relatively common taxa are globally distributed. These results highlight the importance of considering multiple spatial scales for understanding microbial biogeography.	2011	108	10.1073/pnas.1016308108
Soininen, J; Korhonen, JJ; Karhu, J; Vetterli, A	Disentangling the spatial patterns in community composition of prokaryotic and eukaryotic lake plankton	LIMNOLOGY AND OCEANOGRAPHY	We sampled 100 small lakes in Finland for bacterio-, phyto-, and zooplankton. The lakes were located in five drainage systems, 20 lakes for each system. We tested two main predictions: that the correlation between community similarity and geographical distance (spatial distance decay) is stronger at the across-drainage than at the within-drainage system scale, and that spatial distance decay is strongest for zooplankton and weakest for bacteria. We used a combination of direct ordination, multivariate statistical tests, and distance-based approaches to examine spatial patterns in our data. Our analyses confirmed both of our predictions. Spatial distance decay was scale-dependent; communities were overall weakly spatially structured within the drainage systems, yet distance decay was significant for all planktonic groups across drainage systems. Spatial distance decay was stronger for zooplankton, with higher slopes and shorter halving distances, than for phytoplankton and bacteria. These results provide evidence that distance decay of similarity is related to study scale, environment, and organism characteristics. Planktonic communities may be controlled by both dispersal-driven assembly and local ecological determinism, with the balance between these two forces depending on study scale.	2011	56	10.4319/lo.2011.56.2.0508
van der Gast, CJ; Gosling, P; Tiwari, B; Bending, GD	Spatial scaling of arbuscular mycorrhizal fungal diversity is affected by farming practice	ENVIRONMENTAL MICROBIOLOGY	P>Evidence suggests that microbial communities show patterns of spatial scaling which can be driven by geographical distance and environmental heterogeneity. Here we demonstrate that human management can have a major impact on microbial distribution patterns at both the local and landscape scale. Mycorrhizal fungi are vital components of terrestrial ecosystems, forming a mutualistic symbiosis with plant roots which has a major impact on above ground ecology and productivity. We used contrasting agricultural systems to investigate the spatial scaling of the most widespread mycorrhizal fungus group, the arbuscular mycorrhizal fungi (AMF). Using multiple sampling sites with a maximum separation of 250 km we describe for the first time the roles which land management, environmental heterogeneity and geographical distance play in determining spatial patterns of microbial distribution. Analysis of AMF taxa-area relationships at each sampling site revealed that AMF diversity and spatial turnover was greater under organic relative to conventional farm management. At the regional scale (250 km) distance-decay analyses showed that there was significant change in AMF community composition with distance, and that this was greater under organic relative to conventional management. Environmental heterogeneity was found to be the major factor determining turnover of AMF taxa at the landscape scale. Overall we demonstrate that human management can play a key role in determining the turnover of microbial communities at both the local and regional scales.	2011	13	10.1111/j.1462-2920.2010.02326.x
Queloz, V; Sieber, TN; Holdenrieder, O; McDonald, BA; Grunig, CR	No biogeographical pattern for a root-associated fungal species complex	GLOBAL ECOLOGY AND BIOGEOGRAPHY	Aim The biogeography of microbes is poorly understood and there is an open debate regarding if and how microbial biodiversity is structured. At the beginning of the 20th century, Baas Becking laid the foundations for the biogeography of microbes by stating that Everything is everywhere, but the environment selects (the EisE hypothesis). This hypothesis remained dogma for almost a century. However, the recognition that microbial species are often assemblages of reproductively isolated lineages challenged the EisE hypothesis, leading to the now common assumption that microbial communities possess cryptic biogeographic structures. We tested the presence of a cryptic biogeographical structure for a well-characterized fungal species complex (the Phialocephala fortinii s.l.-Acephala applanata species complex, PAC) using precise molecular species resolution. In addition, we analysed factors that could govern PAC community assembling. Locations Forty-four study sites in temperate and boreal forests across the Northern Hemisphere were included. Methods (1) The distance-decay relationship among PAC communities was calculated and a resampling procedure was applied to analyse the effect of sampling intensity and geographic distances among PAC communities. (2) Factors shaping PAC communities (e.g. climatic factors and tree species composition) were studied. (3) We tested PAC communities for random composition. Results We found that the similarity of species assemblages did not decrease with increasing geographical distance. Moreover, species diversity did not increase by expanding the area sampled. Instead, species diversity increased by increasing the sampling effort. Community composition correlated neither with tree species composition nor climate, and no association among species was observed. Main conclusions We could not discover any cryptic biogeographic structure even after applying refined species assignment but we demonstrate the importance of sampling effort for understanding the biogeography of microorganisms. Moreover, we show that primarily stochastic effects are responsible for the species composition of PAC communities.	2011	20	10.1111/j.1466-8238.2010.00589.x
Bell, T	Experimental tests of the bacterial distance-decay relationship	ISME JOURNAL	Community similarity declines with increasing geographic distance if species tend to be locally adapted or if they are dispersal limited. The distance-decay of similarity has been shown for bacteria previously, but distinguishing between these competing mechanisms is difficult from observational surveys. I found little evidence of a relationship between geographic distance and similarity in community composition in an aquatic bacterial community. When bacterial colonization occurred into initially identical sterile microcosms across a woodland, a strong distance-decay relationship was observed after 28 days, implying that dispersal limitation created a strong pattern in these communities in the absence of environmental differences. This conclusion was not supported by the results of a reciprocal transplant experiment. When microcosms at the extremities of the study area were transplanted to the opposite end of the study area, the communities converged on the community composition at the site to which they were transplanted. This convergence did not depend on whether colonization into the microcosms was prevented, implying a minor role for dispersal limitation over these spatial and temporal scales. Additional manipulations of colonization rates were consistent with the hypothesis that dispersal limitation structured these communities over short time scales (a few days), but that dispersal limitation had a minor role over longer time scales (47 days). The ISME Journal (2010) 4, 1357-1365; doi: 10.1038/ismej.2010.77; published online 10 June 2010	2010	4	10.1038/ismej.2010.77
Mazaris, AD; Moustaka-Gouni, M; Michaloudi, E; Bobori, DC	Biogeographical patterns of freshwater micro- and macroorganisms: a comparison between phytoplankton, zooplankton and fish in the eastern Mediterranean	JOURNAL OF BIOGEOGRAPHY	Aim We investigated the biogeographical patterns of phytoplankton, zooplankton and fish in freshwater ecosystems. We tested whether spatial distance or environmental heterogeneity act as potential factors controlling community composition. Location Northern and central Greece, eastern Mediterranean. Method Data on 310 phytoplankton, 72 zooplankton and 37 fish species were collected from seven freshwater systems. Species occurrence data were used to generate similarity matrices describing community composition. We performed Mantel tests to compare spatial patterns in community composition of phytoplankton, zooplankton and fish. Next, we examined the correlation between geographical distance and the degree of similarity in community composition. The analysis was repeated for different taxonomic, trophic and size-based groups of the microorganisms studied. We assessed different environmental variables (topographic and limnological) as predictors of community composition. Results Phytoplankton community composition showed a strong positive correlation with environmental heterogeneity but was not correlated with the geographical distance between systems. Zooplankton community composition was unrelated to geographical distance and was only weakly correlated with environmental variables. In contrast, fish community similarity decayed significantly with distance. We found no relationship along all pairwise comparisons of the compositional matrices of the three groups. The pairwise comparisons of the different taxonomic, trophic and size-based groups of the microorganism communities studied were in accordance with the results for the entire microorganism community. Main conclusions Our results support the proposition that the biogeography of microorganisms does not demonstrate a distance-decay pattern and further suggest that, in reality, the drivers of distribution depend on the specific community examined. In contrast, the biogeography of macroorganisms was affected by geographical distance. These differences reflect the dispersal abilities of the different organisms. The microorganisms exhibit passive dispersal through the air, with local environmental conditions structuring their community composition. On the other hand, for macroorganisms such as fish, the terrestrial environment could pose barriers to their dispersal; with fish structuring distinctive communities over greater distances. Overall, we suggest that the biogeography of freshwater phytoplankton and zooplankton reflects contemporary environmental conditions, while the biogeographical patterns for fish inhabiting the same systems are related to factors affecting their dispersal ability.	2010	37	10.1111/j.1365-2699.2010.02294.x
Schauer, R; Bienhold, C; Ramette, A; Harder, J	Bacterial diversity and biogeography in deep-sea surface sediments of the South Atlantic Ocean	ISME JOURNAL	Microbial biogeographic patterns in the deep sea depend on the ability of microorganisms to disperse. One possible limitation to microbial dispersal may be the Walvis Ridge that separates the Antarctic Lower Circumpolar Deep Water from the North Atlantic Deep Water. We examined bacterial communities in three basins of the eastern South Atlantic Ocean to determine diversity and biogeography of bacterial communities in deep-sea surface sediments. The analysis of 16S ribosomal RNA (rRNA) gene clone libraries in each basin revealed a high diversity, representing 521 phylotypes with 98% identity in 1051 sequences. Phylotypes affiliated with Gammaproteobacteria, Deltaproteobacteria and Acidobacteria were present in all three basins. The distribution of these shared phylotypes seemed to be influenced neither by the Walvis Ridge nor by different deep water masses, suggesting a high dispersal capability, as also indicated by low distance-decay relationships. However, the total bacterial diversity showed significant differences between the basins, based on 16S rRNA gene sequences as well as on terminal restriction fragment length polymorphism fingerprints. Noticeably, both geographic distance and environmental heterogeneity influenced bacterial diversity at intermediate (10-3000 km) and large scales (43000 km), indicating a complex interplay of local contemporary environmental effects and dispersal limitation. The ISME Journal (2010) 4, 159-170; doi: 10.1038/ismej.2009.106; published online 15 October 2009	2010	4	10.1038/ismej.2009.106
Miller, SR; Strong, AL; Jones, KL; Ungerer, MC	Bar-Coded Pyrosequencing Reveals Shared Bacterial Community Properties along the Temperature Gradients of Two Alkaline Hot Springs in Yellowstone National Park	APPLIED AND ENVIRONMENTAL MICROBIOLOGY	An understanding of how communities are organized is a fundamental goal of ecology but one which has historically been elusive for microbial systems. We used a bar-coded pyrosequencing approach targeting the V3 region of the bacterial small-subunit rRNA gene to address the factors that structure communities along the thermal gradients of two alkaline hot springs in the Lower Geyser Basin of Yellowstone National Park. The filtered data set included a total of nearly 34,000 sequences from 39 environmental samples. Each was assigned to one of 391 operational taxonomic units (OTUs) identified by their unique V3 sequence signatures. Although the two hot springs differed in their OTU compositions, community resemblance and diversity changed with strikingly similar dynamics along the two outflow channels. Two lines of evidence suggest that these community properties are controlled primarily by environmental temperature. First, community resemblance decayed exponentially with increasing differences in temperature between samples but was only weakly correlated with physical distance. Second, diversity decreased with increasing temperature at the same rate along both gradients but was uncorrelated with other measured environmental variables. This study also provides novel insights into the nature of the ecological interactions among important taxa in these communities. A strong negative association was observed between cyanobacteria and the Chloroflexi, which together accounted for similar to 70% of the sequences sampled. This pattern contradicts the longstanding hypothesis that coadapted lineages of these bacteria maintain tightly cooccurring distributions along these gradients as a result of a producer-consumer relationship. We propose that they instead compete for some limiting resource(s).	2009	75	10.1128/AEM.02792-08
Wang, JJ; Wu, YC; Jiang, HC; Li, CH; Dong, HL; Wu, QL; Soininen, J; Shen, J	High beta diversity of bacteria in the shallow terrestrial subsurface	ENVIRONMENTAL MICROBIOLOGY	While there have been a vast number of studies on bacterial alpha diversity in the shallow terrestrial subsurface, beta diversity - how the bacterial community composition changes with spatial distance - has received surprisingly limited attention. Here, bacterial beta diversity and its controlling factors are investigated by denaturing gradient gel electrophoresis and cloning of samples from a 700-cm-long sediment core, the lower half of which consisted of marine-originated sediments. According to canonical correspondence analysis with variation partitioning, contemporary environmental variables explain beta diversity in a greater proportion than depth. However, we also found that community similarity decayed significantly with spatial distance and the slopes of the distance-decay relationships are relatively high. The high beta diversity indicates that the bacterial distribution patterns are not only controlled by contemporary environments, but also related to historical events, that is, dispersal or depositional history. This is highlighted by the different beta diversity patterns among studied sediment layers. We thus conclude that the high beta diversity in the shallow terrestrial subsurface is a trade-off between historical events and environmental heterogeneity. Furthermore, we suggest that the high beta diversity of bacteria is likely to be recapitulated in other terrestrial sites because of the great frequency of high geochemical and/or historical variations along depth.	2008	10	10.1111/j.1462-2920.2008.01678.x
